id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
5	0	39	40	53	6	0	14	8	1
24	0	315	316	346	11	0	31	20	1
27	1	326	335	394	6	0	68	62	9
30	0	407	408	421	7	4	14	3	1
45	1	649	650	671	7	0	22	15	1
50	0	721	722	733	7	2	12	3	1
20	1	197	208	882	17	3	685	665	11
28	1	369	370	1006	14	5	637	618	1
31	1	423	424	1042	14	1	619	604	1
34	2	461	462	1229	23	6	768	739	1
23	2	297	298	1386	22	6	1089	1061	1
33	3	437	444	1750	29	2	1313	1282	7
25	4	317	318	1939	46	6	1622	1570	1
9	4	85	86	2029	38	6	1944	1900	1
4	4	38	39	2062	37	5	2024	1982	1
18	4	165	170	2078	26	3	1913	1884	5
44	4	647	648	2099	29	3	1452	1420	1
46	4	676	677	2193	37	9	1517	1471	1
1	6	0	1	2587	46	4	2587	2537	1
35	6	482	483	2784	49	3	2302	2250	1
6	7	55	56	2903	55	7	2848	2786	1
48	9	707	708	3436	72	11	2729	2646	1
21	9	211	226	3471	62	3	3260	3195	15
15	10	143	161	3881	81	8	3738	3649	18
43	11	622	623	4144	90	12	3522	3420	1
32	13	427	434	4409	102	17	3982	3863	7
10	13	96	102	4569	76	6	4473	4391	6
47	14	677	678	4786	107	16	4109	3986	1
22	15	270	271	4853	117	20	4583	4446	1
16	15	151	250	4891	134	32	4740	4574	99
42	15	592	593	4915	121	21	4323	4181	1
8	16	76	77	5042	118	21	4966	4827	1
2	17	3	4	5258	128	17	5255	5110	1
3	18	5	18	5481	121	10	5476	5345	13
17	18	160	172	5535	138	22	5375	5215	12
49	19	714	715	5651	122	10	4937	4805	1
40	20	568	569	5703	157	14	5135	4964	1
11	20	101	112	5761	159	27	5660	5474	11
38	21	526	527	5805	146	13	5279	5120	1
19	21	190	191	5843	183	23	5653	5447	1
12	21	111	128	5887	151	30	5776	5595	17
29	22	396	397	5993	198	24	5597	5375	1
7	24	59	60	6127	219	26	6068	5823	1
13	25	127	130	6161	178	15	6034	5841	3
14	26	140	152	6202	187	21	6062	5854	12
41	27	586	587	6267	270	62	5681	5349	1
39	29	533	534	6394	235	42	5861	5584	1
36	33	512	513	6519	223	20	6007	5764	1
37	37	520	521	6580	288	46	6060	5726	1
26	45	320	327	6657	338	56	6337	5943	7
0	0	0	0	6657	4	0	6657	6653	0
