id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
11	0	135	149	150	1	0	15	14	14
18	0	209	269	454	23	5	245	217	60
44	0	544	553	656	9	0	112	103	9
47	1	566	605	719	14	2	153	137	39
32	2	349	356	1162	31	8	813	774	7
17	2	188	204	1166	18	2	978	958	16
34	2	376	634	1266	28	4	890	858	258
1	2	0	1	1371	29	1	1371	1341	1
29	3	342	344	1462	26	5	1120	1089	2
40	3	460	473	1486	24	3	1026	999	13
6	3	76	77	1668	48	11	1592	1533	1
46	4	561	597	1995	32	4	1434	1398	36
28	4	318	330	2158	28	4	1840	1808	12
2	5	5	6	2322	49	13	2317	2255	1
9	5	90	97	2376	45	13	2286	2228	7
3	5	6	11	2434	42	8	2428	2378	5
21	5	238	244	2460	29	2	2222	2191	6
12	5	146	151	2500	35	2	2354	2317	5
31	5	345	390	2606	45	6	2261	2210	45
15	6	174	180	2790	41	2	2616	2573	6
7	6	85	86	2834	34	2	2749	2713	1
27	7	306	319	3146	62	13	2840	2765	13
16	8	179	182	3178	71	9	2999	2919	3
10	8	123	128	3213	71	8	3090	3011	5
26	8	287	307	3267	87	17	2980	2876	20
25	8	279	300	3288	78	17	3009	2914	21
19	8	217	223	3339	51	5	3122	3066	6
33	9	355	514	3384	65	5	3029	2959	159
24	10	273	286	3564	66	4	3291	3221	13
36	10	409	421	3632	72	3	3223	3148	12
13	10	164	165	3635	62	4	3471	3405	1
20	10	222	235	3653	76	12	3431	3343	13
42	10	521	524	3700	72	5	3179	3102	3
23	10	268	269	3715	75	5	3447	3367	1
41	11	493	500	3820	89	10	3327	3228	7
5	11	65	66	3838	69	6	3773	3698	1
50	11	598	622	3867	90	11	3269	3168	24
22	12	243	256	3897	97	15	3654	3542	13
38	12	443	455	3918	116	23	3475	3336	12
30	13	343	350	4018	99	9	3675	3567	7
4	14	25	26	4078	101	7	4053	3945	1
35	14	395	404	4146	98	8	3751	3645	9
14	15	165	172	4223	113	14	4058	3931	7
48	16	568	574	4246	133	24	3678	3521	6
43	16	539	545	4299	136	21	3760	3603	6
37	17	432	441	4311	117	9	3879	3753	9
39	18	446	467	4360	130	11	3914	3773	21
49	18	578	616	4373	124	20	3795	3651	38
45	20	546	558	4413	143	25	3867	3699	12
8	23	89	90	4435	151	15	4346	4180	1
0	0	0	0	4435	1	0	4435	4434	0
