id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	0	0	1	34	13	1	34	20	1
3	0	7	11	51	14	1	44	29	4
4	0	13	35	72	3	1	59	55	22
2	0	5	6	140	16	6	135	113	1
5	0	26	44	187	34	2	161	125	18
7	0	32	59	257	13	7	225	205	27
11	0	93	162	381	31	1	288	256	69
14	0	114	214	446	45	1	332	286	100
22	0	233	417	825	13	2	592	577	184
15	0	132	258	1025	44	4	893	845	126
28	0	283	534	1039	14	1	756	741	251
16	0	140	279	1041	14	5	901	882	139
18	0	163	299	1277	53	2	1114	1059	136
44	0	487	907	1524	21	1	1037	1015	420
29	0	294	542	1566	22	5	1272	1245	248
32	0	321	591	1682	50	2	1361	1309	270
34	0	332	622	1712	27	2	1380	1351	290
35	0	343	629	1716	13	3	1373	1357	286
24	0	253	449	1882	58	3	1629	1568	196
26	0	278	498	1927	56	6	1649	1587	220
36	0	348	631	2031	69	5	1683	1609	283
19	0	175	382	2079	76	5	1904	1823	207
12	0	94	172	2095	77	8	2001	1916	78
23	0	242	447	2158	67	8	1916	1841	205
6	0	30	52	2182	109	11	2152	2032	22
25	0	262	480	2184	73	4	1922	1845	218
37	0	349	662	2357	67	7	2008	1934	313
43	0	466	851	2487	33	8	2021	1980	385
45	0	528	1000	2517	48	8	1989	1933	472
17	0	154	294	2831	77	11	2677	2589	140
33	0	325	609	2867	96	10	2542	2436	284
40	0	402	761	2899	66	8	2497	2423	359
13	0	106	188	2907	66	17	2801	2718	82
8	0	59	101	2913	103	13	2854	2738	42
47	0	552	1074	2976	38	8	2424	2378	522
9	0	76	123	2980	104	12	2904	2788	47
50	0	592	1150	3012	103	15	2420	2302	558
48	0	570	1101	3130	161	9	2560	2390	531
21	0	198	408	3205	65	9	3007	2933	210
46	0	547	1062	3304	69	13	2757	2675	515
38	0	379	693	3357	118	13	2978	2847	314
10	0	89	141	3443	108	22	3354	3224	52
39	0	381	732	3517	100	28	3136	3008	351
30	0	305	570	3567	113	15	3262	3134	265
20	0	179	386	3781	96	23	3602	3483	207
27	0	281	517	3818	188	21	3537	3328	236
41	0	440	826	3884	188	25	3444	3231	386
31	0	314	577	3994	218	28	3680	3434	263
49	0	586	1148	4066	171	26	3480	3283	562
42	0	449	839	4086	312	27	3637	3298	390
0	0	0	0	4086	0	0	4086	4086	0
