id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
7	0	61	133	268	4	2	207	201	72
13	0	149	286	495	12	1	346	333	137
25	0	392	682	683	1	0	291	290	290
10	0	110	234	699	50	3	589	536	124
4	0	48	83	779	94	7	731	630	35
11	0	142	269	876	26	4	734	704	127
12	0	144	280	906	17	2	762	743	136
21	0	335	524	970	18	1	635	616	189
38	0	532	975	989	14	0	457	443	443
41	0	584	1007	1012	5	0	428	423	423
45	0	625	1053	1059	6	0	434	428	428
49	0	662	1120	1125	5	0	463	458	458
31	0	460	834	1265	28	1	805	776	374
14	0	175	304	1375	36	4	1200	1160	129
47	0	641	1063	1590	27	1	949	921	422
50	0	678	1139	1634	15	1	956	940	461
27	0	417	700	1654	33	3	1237	1201	283
29	0	429	718	1661	16	3	1232	1213	289
17	0	246	414	1679	57	6	1433	1370	168
36	0	512	907	1741	4	5	1229	1220	395
20	0	304	496	1745	26	5	1441	1410	192
39	0	534	990	1799	38	4	1265	1223	456
46	0	640	1060	1931	32	4	1291	1255	420
16	0	234	357	1945	78	6	1711	1627	123
15	0	190	317	2101	57	6	1911	1848	127
43	0	610	1026	2154	83	3	1544	1458	416
44	0	614	1051	2184	23	6	1570	1541	437
23	0	369	644	2220	52	5	1851	1794	275
32	0	462	837	2343	96	4	1881	1781	375
33	0	464	848	2357	29	4	1893	1860	384
6	0	58	111	2374	97	8	2316	2211	53
35	0	485	877	2378	24	6	1893	1863	392
2	0	39	42	2421	141	15	2382	2226	3
24	0	371	649	2522	83	6	2151	2062	278
18	0	261	454	2559	34	10	2298	2254	193
3	0	47	80	2641	112	10	2594	2472	33
42	0	602	1022	2658	76	9	2056	1971	420
28	0	426	709	2718	61	8	2292	2223	283
8	0	67	135	2781	130	14	2714	2570	68
40	0	546	997	2812	54	10	2266	2202	451
30	0	453	780	2881	73	11	2428	2344	327
37	0	531	971	3051	82	14	2520	2424	440
1	0	0	1	3053	163	33	3053	2857	1
5	0	55	108	3100	130	19	3045	2896	53
19	0	287	481	3221	110	18	2934	2806	194
22	0	362	591	3232	191	18	2870	2661	229
48	0	658	1108	3250	103	15	2592	2474	450
9	0	93	226	3299	173	29	3206	3004	133
26	0	414	684	3647	260	38	3233	2935	270
34	0	477	850	3655	255	31	3178	2892	373
0	0	0	0	3655	2	0	3655	3653	0
