id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
18	0	319	689	703	14	0	384	370	370
9	0	158	312	826	78	2	668	588	154
34	0	536	1238	1247	9	0	711	702	702
39	0	591	1392	1403	11	0	812	801	801
40	0	598	1408	1422	14	0	824	810	810
15	0	301	620	1479	19	0	1178	1159	319
3	0	59	95	2482	94	3	2423	2326	36
8	0	148	272	3086	56	0	2938	2882	124
17	0	318	669	3295	28	1	2977	2948	351
24	0	384	831	3583	18	6	3199	3175	447
66	0	998	2228	3931	13	1	2933	2919	1230
67	0	1004	2240	3948	27	0	2944	2917	1236
11	0	216	463	3961	52	6	3745	3687	247
75	0	1118	2461	4145	29	0	3027	2998	1343
78	0	1170	2544	4224	29	0	3054	3025	1374
79	0	1176	2564	4232	9	2	3056	3045	1388
87	0	1259	2721	4404	24	0	3145	3121	1462
13	0	294	588	4747	40	1	4453	4412	294
58	0	863	1949	5247	24	4	4384	4356	1086
62	0	940	2099	5391	36	2	4451	4413	1159
64	0	960	2150	5442	41	3	4482	4438	1190
72	0	1100	2401	5644	41	0	4544	4503	1301
77	0	1167	2527	5731	29	1	4564	4534	1360
81	0	1181	2588	5759	41	0	4578	4537	1407
37	0	558	1312	6101	47	0	5543	5496	754
54	0	808	1841	6638	53	0	5830	5777	1033
55	0	809	1861	6655	57	0	5846	5789	1052
27	0	442	940	6874	67	1	6432	6364	498
89	0	1270	2760	7328	56	1	6058	6001	1490
1	0	0	5	7673	148	9	7673	7516	5
43	0	674	1530	7721	70	4	7047	6973	856
45	0	683	1557	7752	71	1	7069	6997	874
63	0	953	2117	8173	50	4	7220	7166	1164
93	0	1309	2879	8703	58	3	7394	7333	1570
95	0	1324	2924	8737	58	2	7413	7353	1600
44	0	679	1550	8952	61	2	8273	8210	871
20	0	332	728	9053	79	1	8721	8641	396
50	0	745	1709	9062	65	1	8317	8251	964
23	0	358	780	9122	100	1	8764	8663	422
10	0	170	369	9216	96	6	9046	8944	199
60	0	916	2039	9334	79	2	8418	8337	1123
26	0	426	920	9371	105	4	8945	8836	494
69	0	1058	2334	9493	72	2	8435	8361	1276
73	0	1101	2421	9558	67	3	8457	8387	1320
83	0	1187	2615	9665	57	8	8478	8413	1428
12	0	253	508	9700	154	3	9447	9290	255
36	0	557	1292	9879	92	5	9322	9225	735
98	0	1343	2982	9935	57	9	8592	8526	1639
0	0	0	-1	10015	10015	0	10015	0	-1
