id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
9	0	68	228	256	28	0	188	160	160
1	0	0	5	871	60	4	871	807	5
32	0	414	1101	1122	21	0	708	687	687
44	0	555	1447	1456	9	0	901	892	892
51	0	645	1638	1648	10	0	1003	993	993
53	0	651	1673	1688	15	0	1037	1022	1022
55	0	658	1713	1724	11	0	1066	1055	1055
91	0	1029	2586	2599	13	0	1570	1557	1557
71	0	826	2149	3824	29	0	2998	2969	1323
78	0	893	2296	3980	13	2	3087	3072	1403
4	0	23	108	4336	58	3	4313	4252	85
45	0	558	1461	4851	34	1	4293	4258	903
19	0	193	579	4908	40	2	4715	4673	386
50	0	632	1618	5008	34	0	4376	4342	986
8	0	65	170	5272	113	1	5207	5093	105
75	0	857	2247	5579	24	1	4722	4697	1390
87	0	954	2460	5765	34	0	4811	4777	1506
94	0	1073	2690	5957	28	1	4884	4855	1617
13	0	137	397	6060	49	6	5923	5868	260
2	0	13	25	6939	121	2	6926	6803	12
10	0	87	281	6998	80	4	6911	6827	194
31	0	410	1065	7537	65	2	7127	7060	655
14	0	170	464	7787	71	3	7617	7543	294
62	0	718	1866	8190	50	3	7472	7419	1148
76	0	876	2256	8513	60	3	7637	7574	1380
81	0	921	2364	8602	50	3	7681	7628	1443
95	0	1075	2702	8897	73	2	7822	7747	1627
34	0	419	1147	9022	77	3	8603	8523	728
42	0	490	1364	9232	65	2	8742	8675	874
52	0	646	1653	9455	63	5	8809	8741	1007
56	0	660	1729	9494	89	0	8834	8745	1069
27	0	307	841	9924	96	2	9617	9519	534
79	0	899	2304	9955	74	2	9056	8980	1405
0	0	0	-1	10007	10007	0	10007	0	-1
