id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	0	0	5	50	45	0	50	5	5
5	0	32	55	151	42	1	119	76	23
43	0	589	761	815	54	0	226	172	172
70	0	971	994	1007	13	0	36	23	23
71	0	973	1029	1062	33	0	89	56	56
79	0	1096	1140	1160	20	0	64	44	44
78	0	1079	1097	1166	39	1	87	47	18
74	0	1027	1171	1182	11	0	155	144	144
83	0	1124	1187	1202	15	0	78	63	63
99	0	1320	1387	1432	20	1	112	91	67
63	0	821	1207	1485	67	1	664	596	386
10	0	78	180	1549	85	1	1471	1385	102
87	0	1212	1585	1670	44	1	458	413	373
64	0	842	1490	1845	92	2	1003	909	648
20	0	272	1883	1978	55	1	1706	1650	1611
68	0	906	2131	2212	62	3	1306	1241	1225
19	0	268	2329	2414	38	2	2146	2106	2061
6	0	54	2245	2500	75	2	2446	2369	2191
55	0	741	2709	2748	39	0	2007	1968	1968
9	0	73	156	2816	173	7	2743	2563	83
37	0	489	2861	2971	58	1	2482	2423	2372
42	0	577	701	3013	61	1	2436	2374	124
86	0	1204	1554	3153	71	4	1949	1874	350
59	0	788	3060	3182	67	3	2394	2324	2272
25	0	329	2419	3280	114	3	2951	2834	2090
24	0	328	345	3372	50	1	3044	2993	17
39	0	538	3187	3412	110	4	2874	2760	2649
47	0	603	630	3515	157	4	2912	2751	27
45	0	601	1255	4065	100	2	3464	3362	654
2	0	12	4070	4122	52	0	4110	4058	4058
72	0	996	2821	4501	119	4	3505	3382	1825
95	0	1302	1404	4739	186	4	3437	3247	102
44	0	596	1765	4943	144	7	4347	4196	1169
58	0	781	4826	5068	110	2	4287	4175	4045
33	0	451	505	5135	109	2	4684	4573	54
23	0	310	2017	5203	152	4	4893	4737	1707
46	0	602	673	5550	252	6	4948	4690	71
11	0	101	118	5707	73	4	5606	5529	17
81	0	1112	1621	5870	115	2	4758	4641	509
27	0	392	407	5941	129	4	5549	5416	15
52	0	662	1729	6089	204	9	5427	5214	1067
36	0	485	526	6303	139	3	5818	5676	41
82	0	1121	6166	6355	119	2	5234	5113	5045
54	0	705	743	6504	85	1	5799	5713	38
28	0	403	2058	6659	154	8	6256	6094	1655
4	0	27	6509	6708	114	2	6681	6565	6482
35	0	474	7076	7206	103	1	6732	6628	6602
38	0	511	575	7220	252	8	6709	6449	64
97	0	1315	1345	7266	282	13	5951	5656	30
56	0	757	2371	7429	178	2	6672	6492	1614
50	0	650	7445	7525	80	0	6875	6795	6795
80	0	1101	2762	7735	181	9	6634	6444	1661
30	0	427	3018	7821	118	2	7394	7274	2591
67	0	894	7907	8068	118	1	7174	7055	7013
85	0	1150	8134	8561	207	4	7411	7200	6984
91	0	1259	2287	8704	206	4	7445	7235	1028
26	0	376	448	8990	226	12	8614	8376	72
92	0	1268	1850	9316	148	2	8048	7898	582
22	0	294	352	9436	105	1	9142	9036	58
66	0	878	9455	9580	101	1	8702	8600	8577
48	0	639	1437	9692	109	1	9053	8943	798
96	0	1314	5208	9816	155	4	8502	8343	3894
90	0	1235	8225	9891	583	24	8656	8049	6990
0	0	0	-1	10080	10080	0	10080	0	-1
