id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	0	0	5	275	110	4	275	161	5
9	0	68	350	373	23	0	305	282	282
44	0	555	580	599	19	0	44	25	25
32	0	414	604	620	16	0	206	190	190
51	0	645	712	732	20	0	87	67	67
55	0	658	737	758	21	0	100	79	79
53	0	651	848	908	60	0	257	197	197
78	0	893	921	1200	63	2	307	242	28
91	0	1029	1293	1311	18	0	282	264	264
13	0	137	1316	1423	49	6	1286	1231	1179
19	0	193	1337	1440	50	2	1247	1195	1144
52	0	646	1445	1810	73	5	1164	1086	799
75	0	857	980	1865	54	1	1008	953	123
94	0	1073	1133	1983	38	1	910	871	60
81	0	921	1235	2047	65	3	1126	1058	314
76	0	876	1632	2563	75	3	1687	1609	756
71	0	826	2639	2673	34	0	1847	1813	1813
10	0	87	137	2780	90	4	2693	2599	50
45	0	558	2712	2790	39	1	2232	2192	2154
18	0	189	378	3001	121	5	2812	2686	189
86	0	951	1050	3116	76	7	2165	2082	99
62	0	718	1582	3195	60	3	2477	2414	864
80	0	916	2924	3289	77	2	2373	2294	2008
50	0	632	3393	3432	39	0	2800	2761	2761
87	0	954	3470	3509	39	0	2555	2516	2516
14	0	170	3350	3524	76	3	3354	3275	3180
42	0	490	515	3564	70	2	3074	3002	25
83	0	940	1554	3649	152	7	2709	2550	614
20	0	194	225	4048	121	8	3854	3725	31
15	0	172	297	4213	124	5	4041	3912	125
41	0	483	2830	4257	97	2	3774	3675	2347
4	0	23	46	4355	78	3	4332	4251	23
31	0	410	2113	4436	75	2	4026	3949	1703
79	0	899	2052	5155	79	2	4256	4175	1153
48	0	629	3853	5410	152	7	4781	4622	3224
95	0	1075	1150	5471	68	2	4396	4326	75
27	0	307	4122	5601	111	2	5294	5181	3815
11	0	108	5654	5927	124	8	5819	5687	5546
74	0	855	1014	5954	251	10	5099	4838	159
8	0	65	104	6019	88	1	5954	5865	39
12	0	124	1681	6278	190	6	6154	5958	1557
88	0	976	1029	6389	130	6	5413	5277	53
38	0	450	6283	6579	175	8	6129	5946	5833
90	0	999	1167	6647	80	2	5648	5566	168
33	0	415	5258	6716	130	3	6301	6168	4843
70	0	821	4262	6785	129	2	5964	5833	3441
85	0	943	3006	6856	109	3	5913	5801	2063
39	0	467	2006	6927	93	1	6460	6366	1539
5	0	28	6024	7246	133	5	7218	7080	5996
58	0	662	3694	7305	249	7	6643	6387	3032
100	0	1108	1870	7378	88	1	6270	6181	762
34	0	419	521	7452	92	3	7033	6938	102
22	0	204	280	7607	132	4	7403	7267	76
2	0	13	323	7743	116	2	7730	7612	310
97	0	1077	3654	7758	198	7	6681	6476	2577
23	0	225	7763	8140	229	4	7915	7682	7538
21	0	197	7841	8208	181	3	8011	7827	7644
47	0	608	8213	8491	119	4	7883	7760	7605
26	0	285	8292	8566	199	6	8281	8076	8007
63	0	736	763	8765	112	4	8029	7913	27
28	0	334	402	9499	323	9	9165	8833	68
93	0	1063	1271	9685	165	4	8622	8453	208
60	0	676	9091	9712	262	9	9036	8765	8415
56	0	660	9807	9901	94	0	9241	9147	9147
72	0	848	913	9972	154	2	9124	8968	65
0	0	0	-1	10067	10067	0	10067	0	-1
