id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	0	0	5	124	119	0	124	5	5
9	0	58	129	139	10	0	81	71	71
23	0	227	282	308	26	0	81	55	55
13	0	114	321	372	51	0	258	207	207
26	0	294	313	385	11	1	91	79	19
11	0	84	390	416	26	0	332	306	306
37	0	443	530	568	38	0	125	87	87
47	0	556	573	723	45	3	167	119	17
59	0	788	872	902	30	0	114	84	84
61	0	810	845	914	29	1	104	74	35
69	0	962	996	1146	51	4	184	129	34
17	0	169	1194	1235	41	0	1066	1025	1025
77	0	1055	1151	1285	62	5	230	163	96
90	0	1308	1332	1428	65	2	120	53	24
98	0	1402	1433	1461	2	2	59	55	31
91	0	1317	1505	1537	32	0	220	188	188
92	0	1343	1372	1708	58	3	365	304	29
83	0	1206	1741	1770	29	0	564	535	535
73	0	994	1713	1786	34	2	792	756	719
45	0	526	1559	1850	57	4	1324	1263	1033
27	0	321	1921	2074	69	3	1753	1681	1600
53	0	666	739	2193	53	1	1527	1473	73
36	0	430	2231	2264	33	0	1834	1801	1801
62	0	829	2198	2279	38	2	1450	1410	1369
41	0	477	2363	2479	57	2	2002	1943	1886
44	0	515	2317	2497	68	3	1982	1911	1802
33	0	396	421	2732	178	11	2336	2147	25
68	0	957	1028	3192	103	2	2235	2130	71
70	0	966	2010	3363	113	4	2397	2280	1044
72	0	993	3264	3389	67	1	2396	2328	2271
7	0	47	3394	3437	43	0	3390	3347	3347
85	0	1239	3491	3541	50	0	2302	2252	2252
6	0	37	3442	3589	87	3	3552	3462	3405
42	0	486	504	3695	72	2	3209	3135	18
32	0	366	446	3848	115	6	3482	3361	80
24	0	258	3713	3889	94	6	3631	3531	3455
5	0	30	4179	4233	54	0	4203	4149	4149
79	0	1083	4306	4363	57	0	3280	3223	3223
81	0	1159	1186	4420	63	4	3261	3194	27
52	0	622	4425	4690	123	3	4068	3942	3803
88	0	1270	4773	5007	135	3	3737	3599	3503
49	0	584	3594	5174	221	5	4590	4364	3010
48	0	574	5071	5221	105	1	4647	4541	4497
50	0	602	804	5356	139	5	4754	4610	202
8	0	52	2924	5543	138	3	5491	5350	2872
66	0	953	1661	5594	146	2	4641	4493	708
75	0	1024	1098	5836	167	4	4812	4641	74
54	0	678	1855	5883	138	2	5205	5065	1177
20	0	181	215	6083	84	2	5902	5816	34
64	0	919	955	6186	172	3	5267	5092	36
18	0	173	221	6354	202	12	6181	5967	48
3	0	21	159	6366	139	3	6345	6203	138
99	0	1405	2603	6442	143	3	5037	4891	1198
74	0	1009	6848	6930	82	0	5921	5839	5839
67	0	954	6604	7053	152	9	6099	5938	5650
56	0	709	728	7163	119	2	6454	6333	19
40	0	468	588	7330	160	3	6862	6699	120
2	0	2	7168	7541	161	5	7539	7373	7166
12	0	92	2854	7555	197	11	7463	7255	2762
38	0	444	7642	7791	118	1	7347	7228	7198
4	0	28	7560	8027	179	10	7999	7810	7532
87	0	1263	1290	8116	177	3	6853	6673	27
93	0	1345	7819	8268	172	5	6923	6746	6474
78	0	1058	1072	8413	206	9	7355	7140	14
86	0	1260	1302	8470	181	6	7210	7023	42
19	0	179	262	8780	197	6	8601	8398	83
82	0	1164	6447	8957	157	3	7793	7633	5283
39	0	463	5226	9342	212	3	8879	8664	4763
15	0	146	9222	9351	92	2	9205	9111	9076
46	0	529	9446	9536	90	0	9007	8917	8917
51	0	617	637	9724	117	5	9107	8985	20
57	0	759	4574	9733	158	3	8974	8813	3815
0	0	0	-1	10017	10017	0	10017	0	-1
