id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
3	0	7	40	59	19	0	52	33	33
4	0	16	60	683	92	1	667	574	44
20	0	147	844	913	69	0	766	697	697
21	0	168	914	921	7	0	753	746	746
22	0	170	922	1039	117	0	869	752	752
25	0	189	1075	1105	30	0	916	886	886
36	0	257	1433	1509	76	0	1252	1176	1176
40	0	306	1526	1550	24	0	1244	1220	1220
41	0	321	1551	1555	4	0	1234	1230	1230
6	0	31	339	1827	145	1	1796	1650	308
43	0	368	1828	1839	11	0	1471	1460	1460
45	0	393	1916	1943	27	0	1550	1523	1523
52	0	481	2309	2326	17	0	1845	1828	1828
54	0	506	2400	2467	67	0	1961	1894	1894
11	0	65	520	2783	137	1	2718	2580	455
65	0	610	3047	3058	11	0	2448	2437	2437
12	0	66	571	3064	42	1	2998	2955	505
67	0	617	3068	3126	58	0	2509	2451	2451
71	0	635	3344	3370	26	0	2735	2709	2709
15	0	103	643	3459	22	1	3356	3333	540
16	0	126	684	3786	82	1	3660	3577	558
78	0	713	3787	3790	3	0	3077	3074	3074
17	0	131	702	4191	194	1	4060	3865	571
18	0	132	772	4250	75	1	4118	4042	640
92	0	837	4395	4418	23	0	3581	3558	3558
19	0	143	808	4441	57	1	4298	4240	665
104	0	944	4818	4952	134	0	4008	3874	3874
106	0	968	4955	5017	62	0	4049	3987	3987
109	0	987	5160	5178	18	0	4191	4173	4173
113	0	1018	5276	5300	24	0	4282	4258	4258
121	0	1077	5567	5573	6	0	4496	4490	4490
24	0	181	1051	5593	42	2	5412	5368	870
123	0	1096	5597	5599	2	0	4503	4501	4501
124	0	1107	5600	5718	118	0	4611	4493	4493
131	0	1199	5985	6006	21	0	4807	4786	4786
132	0	1223	6010	6048	38	0	4825	4787	4787
133	0	1230	6049	6082	33	0	4852	4819	4819
28	0	210	1203	6139	61	1	5929	5867	993
135	0	1239	6140	6164	24	0	4925	4901	4901
140	0	1285	6328	6344	16	0	5059	5043	5043
144	0	1305	6411	6419	8	0	5114	5106	5106
145	0	1314	6456	6480	24	0	5166	5142	5142
32	0	245	1304	6512	39	1	6267	6227	1059
154	0	1393	6818	6843	25	0	5450	5425	5425
157	0	1408	7038	7056	18	0	5648	5630	5630
34	0	248	1343	7127	135	1	6879	6743	1095
38	0	287	1513	7324	56	4	7037	6977	1226
39	0	292	1521	7340	19	1	7048	7028	1229
176	0	1701	7638	7664	26	0	5963	5937	5937
183	0	1777	7896	7909	13	0	6132	6119	6119
186	0	1786	7984	7992	8	0	6206	6198	6198
189	0	1808	7998	8042	44	0	6234	6190	6190
192	0	1828	8066	8076	10	0	6248	6238	6238
198	0	1888	8197	8258	61	0	6370	6309	6309
200	0	1903	8275	8318	43	0	6415	6372	6372
203	0	1921	8362	8373	11	0	6452	6441	6441
207	0	1968	8664	8676	12	0	6708	6696	6696
210	0	1993	8714	8747	33	0	6754	6721	6721
216	0	2044	8908	8993	85	0	6949	6864	6864
220	0	2089	9090	9110	20	0	7021	7001	7001
