id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	0	0	1	54	53	0	54	1	1
5	0	11	200	201	1	0	190	189	189
7	0	31	216	272	56	0	241	185	185
17	0	110	565	631	66	0	521	455	455
2	0	3	55	928	200	1	925	724	52
36	0	251	1411	1415	4	0	1164	1160	1160
40	0	353	1623	1639	16	0	1286	1270	1270
41	0	357	1640	1701	61	0	1344	1283	1283
42	0	363	1702	1814	112	0	1451	1339	1339
46	0	385	1950	1969	19	0	1584	1565	1565
47	0	391	1970	2048	78	0	1657	1579	1579
13	0	68	482	2383	109	3	2315	2203	414
56	0	531	2384	2400	16	0	1869	1853	1853
16	0	107	549	2605	73	1	2498	2424	442
68	0	623	2915	2949	34	0	2326	2292	2292
71	0	652	3149	3155	6	0	2503	2497	2497
78	0	687	3373	3484	111	0	2797	2686	2686
79	0	717	3499	3552	53	0	2835	2782	2782
80	0	720	3597	3608	11	0	2888	2877	2877
82	0	730	3648	3708	60	0	2978	2918	2918
20	0	122	715	4079	82	1	3957	3874	593
98	0	850	4382	4453	71	0	3603	3532	3532
104	0	974	4646	4668	22	0	3694	3672	3672
113	0	1023	4886	4927	41	0	3904	3863	3863
24	0	141	1007	5138	90	2	4997	4905	866
3	0	4	129	5178	57	2	5174	5115	125
121	0	1109	5179	5181	2	0	4072	4070	4070
25	0	150	1095	5216	53	3	5066	5010	945
123	0	1132	5217	5231	14	0	4099	4085	4085
125	0	1148	5300	5308	8	0	4160	4152	4152
137	0	1218	5641	5647	6	0	4429	4423	4423
139	0	1258	5738	5767	29	0	4509	4480	4480
6	0	14	202	5978	23	3	5964	5938	188
31	0	227	1295	6126	83	1	5899	5815	1068
32	0	229	1365	6209	45	1	5980	5934	1136
33	0	244	1371	6285	81	1	6041	5959	1127
155	0	1394	6286	6304	18	0	4910	4892	4892
156	0	1399	6311	6334	23	0	4935	4912	4912
158	0	1410	6359	6413	54	0	5003	4949	4949
38	0	288	1464	6622	48	2	6334	6284	1176
169	0	1509	6652	6663	11	0	5154	5143	5143
8	0	33	273	6782	144	2	6749	6603	240
185	0	1672	7085	7092	7	0	5420	5413	5413
189	0	1709	7180	7212	32	0	5503	5471	5471
193	0	1735	7289	7354	65	0	5619	5554	5554
202	0	1783	7557	7575	18	0	5792	5774	5774
206	0	1830	7681	7739	58	0	5909	5851	5851
211	0	1885	7832	7855	23	0	5970	5947	5947
217	0	1975	8007	8019	12	0	6044	6032	6032
218	0	1979	8020	8058	38	0	6079	6041	6041
224	0	2018	8246	8288	42	0	6270	6228	6228
229	0	2079	8637	8657	20	0	6578	6558	6558
235	0	2165	8841	8851	10	0	6686	6676	6676
237	0	2176	8874	9070	196	0	6894	6698	6698
242	0	2211	9262	9296	34	0	7085	7051	7051
244	0	2214	9324	9354	30	0	7140	7110	7110
11	0	44	414	9474	127	2	9430	9301	370
53	0	482	2236	9510	50	1	9028	8977	1754
248	0	2278	9610	9614	4	0	7336	7332	7332
12	0	57	459	9642	86	6	9585	9493	402
252	0	2327	9787	9795	8	0	7468	7460	7460
255	0	2354	9883	9931	48	0	7577	7529	7529
264	0	2454	10225	10238	13	0	7784	7771	7771
265	0	2467	10239	10302	63	0	7835	7772	7772
275	0	2536	10764	10780	16	0	8244	8228	8228
15	0	85	531	10923	199	4	10838	10635	446
279	0	2581	11069	11110	41	0	8529	8488	8488
281	0	2587	11128	11154	26	0	8567	8541	8541
284	0	2617	11199	11202	3	0	8585	8582	8582
285	0	2624	11203	11206	3	0	8582	8579	8579
286	0	2633	11207	11265	58	0	8632	8574	8574
297	0	2725	11622	11662	40	0	8937	8897	8897
65	0	590	2857	12189	39	2	11599	11558	2267
315	0	2939	12412	12421	9	0	9482	9473	9473
320	0	3026	12522	12527	5	0	9501	9496	9496
325	0	3091	12668	12716	48	0	9625	9577	9577
328	0	3131	12782	12785	3	0	9654	9651	9651
329	0	3148	12786	12833	47	0	9685	9638	9638
72	0	653	3156	12907	28	1	12254	12225	2503
73	0	666	3158	12911	14	1	12245	12230	2492
334	0	3201	12977	13006	29	0	9805	9776	9776
339	0	3219	13115	13123	8	0	9904	9896	9896
75	0	676	3213	13156	51	2	12480	12427	2537
341	0	3249	13170	13195	25	0	9946	9921	9921
350	0	3300	13540	13565	25	0	10265	10240	10240
352	0	3318	13586	13607	21	0	10289	10268	10268
76	0	678	3233	13689	126	1	13011	12884	2555
357	0	3348	13739	13740	1	0	10392	10391	10391
18	0	115	632	14282	140	3	14167	14024	517
373	0	3502	14283	14298	15	0	10796	10781	10781
19	0	117	707	14577	57	3	14460	14400	590
382	0	3618	14635	14723	88	0	11105	11017	11017
81	0	729	3609	14838	55	1	14109	14053	2880
390	0	3680	14872	14912	40	0	11232	11192	11192
396	0	3732	15026	15052	26	0	11320	11294	11294
397	0	3753	15053	15069	16	0	11316	11300	11300
398	0	3756	15070	15089	19	0	11333	11314	11314
83	0	733	3709	15113	70	1	14380	14309	2976
84	0	737	3757	15128	36	2	14391	14353	3020
85	0	738	3782	15164	42	1	14426	14383	3044
410	0	3880	15398	15404	6	0	11524	11518	11518
412	0	3900	15425	15441	16	0	11541	11525	11525
415	0	3936	15463	15498	35	0	11562	11527	11527
87	0	742	3877	15572	136	2	14830	14692	3135
88	0	749	3941	15596	65	1	14847	14781	3192
91	0	770	4062	15819	16	1	15049	15032	3292
423	0	4085	15846	15907	61	0	11822	11761	11761
428	0	4139	16091	16092	1	0	11953	11952	11952
92	0	790	4110	16250	141	3	15460	15316	3320
432	0	4202	16272	16363	91	0	12161	12070	12070
435	0	4254	16441	16507	66	0	12253	12187	12187
446	0	4353	16948	16960	12	0	12607	12595	12595
448	0	4393	17110	17132	22	0	12739	12717	12717
458	0	4483	17246	17259	13	0	12776	12763	12763
467	0	4554	17537	17612	75	0	13058	12983	12983
101	0	870	4496	17682	100	1	16812	16711	3626
471	0	4582	17683	17699	16	0	13117	13101	13101
473	0	4625	17725	17764	39	0	13139	13100	13100
477	0	4643	18043	18047	4	0	13404	13400	13400
103	0	921	4629	18061	29	1	17140	17110	3708
105	0	975	4669	18157	20	2	17182	17160	3694
483	0	4716	18346	18389	43	0	13673	13630	13630
108	0	1008	4748	18820	137	1	17812	17674	3740
23	0	139	929	18942	127	2	18803	18674	790
109	0	1011	4832	18958	22	1	17947	17924	3821
110	0	1014	4845	19099	87	1	18085	17997	3831
114	0	1028	4928	19317	36	1	18289	18252	3900
115	0	1056	4943	19350	41	1	18294	18252	3887
116	0	1070	4953	19366	90	1	18296	18205	3883
119	0	1078	5092	19429	44	1	18351	18306	4014
126	0	1161	5309	19501	25	1	18340	18314	4148
128	0	1183	5406	19610	13	1	18427	18413	4223
148	0	1311	6015	20315	32	1	19004	18971	4704
150	0	1325	6042	20435	64	1	19110	19045	4717
151	0	1340	6058	20467	74	1	19127	19052	4718
153	0	1367	6127	20488	42	1	19121	19078	4760
35	0	249	1393	20551	68	2	20302	20232	1144
160	0	1425	6440	20584	47	1	19159	19111	5015
163	0	1444	6487	20718	98	1	19274	19175	5043
166	0	1458	6555	20965	238	1	19507	19268	5097
37	0	285	1416	20972	56	7	20687	20624	1131
168	0	1500	6623	21012	59	4	19512	19449	5123
170	0	1511	6664	21077	69	1	19566	19496	5153
173	0	1529	6699	21111	20	1	19582	19561	5170
176	0	1562	6783	21341	152	3	19779	19624	5221
187	0	1706	7095	21632	106	2	19926	19818	5389
188	0	1707	7159	21637	24	1	19930	19905	5452
199	0	1772	7492	21890	15	3	20118	20100	5720
207	0	1847	7740	21993	16	2	20146	20128	5893
209	0	1851	7793	22071	66	6	20220	20148	5942
212	0	1919	7856	22131	19	1	20212	20192	5937
45	0	381	1873	22146	79	2	21765	21684	1492
219	0	1981	8059	22317	58	1	20336	20277	6078
221	0	2008	8105	22375	9	2	20367	20356	6097
225	0	2019	8289	22485	121	1	20466	20344	6270
49	0	440	2075	22762	53	2	22322	22267	1635
231	0	2133	8730	22832	56	1	20699	20642	6597
233	0	2150	8763	22860	34	1	20710	20675	6613
50	0	442	2092	22866	100	3	22424	22321	1650
236	0	2171	8852	22886	24	1	20715	20690	6681
238	0	2189	9080	22963	101	3	20774	20670	6891
239	0	2192	9147	23062	138	1	20870	20731	6955
240	0	2204	9188	23098	92	1	20894	20801	6984
247	0	2274	9545	23379	108	5	21105	20992	7271
54	0	491	2290	23411	105	3	22920	22812	1799
55	0	502	2292	23549	59	2	23047	22986	1790
253	0	2333	9796	23581	71	1	21248	21176	7463
257	0	2391	9969	23797	78	3	21406	21325	7578
261	0	2431	10167	23856	18	2	21425	21405	7736
263	0	2448	10197	23885	44	2	21437	21391	7749
267	0	2473	10314	23937	17	1	21464	21446	7841
59	0	546	2500	24135	118	2	23589	23469	1954
273	0	2528	10713	24367	187	1	21839	21651	8185
274	0	2532	10747	24400	48	1	21868	21819	8215
282	0	2598	11155	24608	9	1	22010	22000	8557
287	0	2647	11269	24647	28	2	22000	21970	8622
289	0	2661	11435	24736	39	2	22075	22034	8774
293	0	2678	11523	24881	65	1	22203	22137	8845
299	0	2736	11678	25064	54	5	22328	22269	8942
301	0	2754	11690	25087	67	1	22333	22265	8936
62	0	574	2655	25089	142	3	24515	24370	2081
308	0	2816	11927	25215	43	1	22399	22355	9111
309	0	2844	11983	25324	99	1	22480	22380	9139
312	0	2874	12124	25459	92	1	22585	22492	9250
313	0	2879	12190	25482	74	1	22603	22528	9311
66	0	597	2874	25572	126	4	24975	24845	2277
316	0	2965	12422	25727	93	2	22762	22667	9457
318	0	2974	12435	25774	67	1	22800	22732	9461
319	0	2997	12469	25834	111	1	22837	22725	9472
326	0	3112	12717	25960	64	2	22848	22782	9605
69	0	647	2950	25988	211	4	25341	25126	2303
331	0	3158	12863	26087	30	1	22929	22898	9705
332	0	3178	12912	26093	53	1	22915	22861	9734
333	0	3189	12961	26142	63	1	22953	22889	9772
336	0	3205	13012	26159	14	2	22954	22938	9807
340	0	3242	13157	26306	71	1	23064	22992	9915
342	0	3256	13196	26330	38	3	23074	23033	9940
348	0	3294	13491	26433	21	1	23139	23117	10197
351	0	3301	13566	26455	35	1	23154	23118	10265
355	0	3338	13637	26515	38	1	23177	23138	10299
364	0	3401	13932	26742	19	1	23341	23321	10531
367	0	3459	14069	26785	29	1	23326	23296	10610
371	0	3486	14196	26939	15	1	23453	23437	10710
372	0	3487	14205	26961	44	3	23474	23427	10718
374	0	3534	14299	26964	13	6	23430	23411	10765
383	0	3621	14724	27118	24	1	23497	23472	11103
384	0	3622	14738	27141	32	1	23519	23486	11116
385	0	3623	14749	27162	31	1	23539	23507	11126
387	0	3637	14785	27342	78	1	23705	23626	11148
392	0	3700	14972	27428	75	1	23728	23652	11272
393	0	3710	14982	27470	62	4	23760	23694	11272
400	0	3785	15129	27600	73	1	23815	23741	11344
401	0	3796	15165	27693	112	3	23897	23782	11369
403	0	3813	15204	27741	70	1	23928	23857	11391
404	0	3815	15247	27751	16	1	23936	23919	11432
405	0	3819	15255	27814	118	2	23995	23875	11436
406	0	3822	15312	27843	47	3	24021	23971	11490
409	0	3846	15374	27863	13	1	24017	24003	11528
86	0	740	3793	27887	116	3	27147	27028	3053
411	0	3899	15405	27890	21	1	23991	23969	11506
413	0	3923	15442	27894	13	4	23971	23954	11519
417	0	4020	15597	28063	25	2	24043	24016	11577
418	0	4021	15608	28078	19	1	24057	24037	11587
422	0	4083	15831	28386	74	1	24303	24228	11748
425	0	4095	15923	28457	69	1	24362	24292	11828
21	0	129	784	28588	200	6	28459	28253	655
427	0	4137	16045	28602	54	1	24465	24410	11908
429	0	4150	16093	28664	70	4	24514	24440	11943
22	0	130	786	28725	78	4	28595	28513	656
436	0	4260	16508	28920	66	1	24660	24593	12248
438	0	4268	16624	29008	44	4	24740	24692	12356
440	0	4277	16662	29020	7	4	24743	24732	12385
95	0	834	4261	29074	123	3	28240	28114	3427
443	0	4292	16855	29223	92	2	24931	24837	12563
96	0	846	4280	29289	126	5	28443	28312	3434
97	0	848	4376	29319	58	2	28471	28411	3528
451	0	4415	17137	29392	72	1	24977	24904	12722
452	0	4417	17156	29425	49	3	25008	24956	12739
453	0	4436	17174	29471	64	2	25035	24969	12738
