id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
4	0	10	103	666	57	2	656	597	93
15	0	129	689	695	6	0	566	560	560
35	0	371	1845	1876	31	0	1505	1474	1474
38	0	392	1975	2007	32	0	1615	1583	1583
39	0	394	2008	2033	25	0	1639	1614	1614
41	0	406	2075	2105	30	0	1699	1669	1669
42	0	415	2106	2200	94	0	1785	1691	1691
44	0	428	2336	2357	21	0	1929	1908	1908
48	0	466	2433	2449	16	0	1983	1967	1967
8	0	67	420	2455	51	2	2388	2335	353
2	0	5	37	2533	58	4	2528	2466	32
54	0	503	2640	2644	4	0	2141	2137	2137
9	0	75	482	2720	106	1	2645	2538	407
56	0	535	2792	2821	29	0	2286	2257	2257
58	0	560	2888	2966	78	0	2406	2328	2328
3	0	9	70	3296	112	2	3287	3173	61
12	0	106	596	3302	6	1	3196	3189	490
13	0	108	598	3350	41	1	3242	3200	490
67	0	697	3446	3468	22	0	2771	2749	2749
69	0	728	3544	3565	21	0	2837	2816	2816
71	0	757	3570	3577	7	0	2820	2813	2813
72	0	761	3589	3613	24	0	2852	2828	2828
17	0	146	753	3712	49	1	3566	3516	607
81	0	830	3883	3967	84	0	3137	3053	3053
87	0	889	4144	4188	44	0	3299	3255	3255
88	0	911	4189	4273	84	0	3362	3278	3278
93	0	960	4677	4709	32	0	3749	3717	3717
94	0	962	4710	4725	15	0	3763	3748	3748
108	0	1091	5280	5314	34	0	4223	4189	4189
21	0	204	1036	5408	79	1	5204	5124	832
112	0	1133	5424	5465	41	0	4332	4291	4291
113	0	1137	5466	5596	130	0	4459	4329	4329
22	0	209	1110	5674	112	1	5465	5352	901
115	0	1149	5684	5699	15	0	4550	4535	4535
116	0	1173	5700	5765	65	0	4592	4527	4527
117	0	1174	5766	5772	6	0	4598	4592	4592
118	0	1177	5773	5785	12	0	4608	4596	4596
120	0	1196	5821	5839	18	0	4643	4625	4625
24	0	225	1214	5916	50	2	5691	5639	989
126	0	1277	5958	5977	19	0	4700	4681	4681
132	0	1323	6200	6205	5	0	4882	4877	4877
27	0	253	1333	6221	32	2	5968	5934	1080
140	0	1422	6459	6512	53	0	5090	5037	5037
146	0	1478	6713	6740	27	0	5262	5235	5235
148	0	1504	6765	6883	118	0	5379	5261	5261
1	0	0	1	7223	133	4	7223	7086	1
155	0	1576	7224	7290	66	0	5714	5648	5648
156	0	1581	7291	7304	13	0	5723	5710	5710
158	0	1593	7344	7345	1	0	5752	5751	5751
163	0	1645	7471	7513	42	0	5868	5826	5826
165	0	1667	7558	7592	34	0	5925	5891	5891
169	0	1743	7692	7756	64	0	6013	5949	5949
171	0	1775	7774	7796	22	0	6021	5999	5999
6	0	59	316	7900	173	3	7841	7665	257
177	0	1825	7986	8001	15	0	6176	6161	6161
179	0	1835	8039	8113	74	0	6278	6204	6204
182	0	1847	8257	8266	9	0	6419	6410	6410
195	0	1927	8668	8686	18	0	6759	6741	6741
208	0	2053	9160	9166	6	0	7113	7107	7107
209	0	2077	9167	9202	35	0	7125	7090	7090
40	0	402	2034	9207	44	2	8805	8759	1632
211	0	2100	9220	9240	20	0	7140	7120	7120
213	0	2125	9310	9341	31	0	7216	7185	7185
217	0	2158	9399	9407	8	0	7249	7241	7241
218	0	2167	9408	9419	11	0	7252	7241	7241
221	0	2180	9450	9513	63	0	7333	7270	7270
