id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
9	0	68	386	409	23	0	341	318	318
1	0	0	5	2002	65	4	2002	1933	5
8	0	65	363	2365	83	1	2300	2216	298
32	0	414	2398	2414	16	0	2000	1984	1984
44	0	555	3011	3025	14	0	2470	2456	2456
2	0	13	46	3082	166	2	3069	2901	33
50	0	632	3351	3390	39	0	2758	2719	2719
51	0	645	3395	3405	10	0	2760	2750	2750
53	0	651	3432	3452	20	0	2801	2781	2781
55	0	658	3555	3571	16	0	2913	2897	2897
56	0	660	3576	3665	89	0	3005	2916	2916
57	0	661	3670	3783	113	0	3122	3009	3009
71	0	826	4747	4781	34	0	3955	3921	3921
4	0	23	140	5282	88	3	5259	5168	117
87	0	954	5489	5528	39	0	4574	4535	4535
91	0	1029	5731	5749	18	0	4720	4702	4702
17	0	187	1207	6191	227	2	6004	5775	1020
24	0	241	1584	6401	137	4	6160	6019	1343
25	0	267	1719	6498	160	1	6231	6070	1452
5	0	28	160	6583	198	5	6555	6352	132
27	0	307	1883	6646	106	2	6339	6231	1576
30	0	382	2133	7007	176	1	6625	6448	1751
31	0	410	2370	7054	65	2	6644	6577	1960
34	0	419	2477	7141	87	3	6722	6632	2058
36	0	427	2516	7377	115	1	6950	6834	2089
39	0	467	2737	7585	98	1	7118	7019	2270
45	0	558	3030	7784	39	1	7226	7186	2472
59	0	666	3828	8140	131	1	7474	7342	3162
62	0	718	3979	8297	60	3	7579	7516	3261
69	0	787	4401	8808	342	1	8021	7678	3614
13	0	137	802	8924	59	6	8787	8722	665
75	0	857	5065	9123	34	1	8266	8231	4208
78	0	893	5189	9356	23	2	8463	8438	4296
79	0	899	5202	9412	79	2	8513	8432	4303
14	0	170	910	9797	136	3	9627	9488	740
94	0	1073	5812	9939	33	1	8866	8832	4739
0	0	0	-1	10000	10000	0	10000	0	-1
