id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	0	0	5	55	50	0	55	5	5
10	0	143	535	615	80	0	472	392	392
13	0	165	1011	1073	62	0	908	846	846
16	0	179	1157	1172	15	0	993	978	978
17	0	181	1177	1249	72	0	1068	996	996
18	0	191	1254	1282	28	0	1091	1063	1063
2	0	20	60	1313	186	1	1293	1106	40
4	0	105	245	1681	171	2	1576	1403	140
26	0	374	2007	2107	100	0	1733	1633	1633
29	0	409	2181	2313	132	0	1904	1772	1772
32	0	456	2409	2443	34	0	1987	1953	1953
37	0	495	2725	2747	22	0	2252	2230	2230
43	0	566	3014	3179	165	0	2613	2448	2448
48	0	636	3404	3446	42	0	2810	2768	2768
58	0	727	3778	3863	85	0	3136	3051	3051
74	0	881	5035	5094	59	0	4213	4154	4154
76	0	895	5168	5347	179	0	4452	4273	4273
80	0	915	5543	5639	96	0	4724	4628	4628
81	0	919	5644	5693	49	0	4774	4725	4725
86	0	947	5825	5919	94	0	4972	4878	4878
87	0	954	5924	5955	31	0	5001	4970	4970
91	0	993	6140	6168	28	0	5175	5147	5147
12	0	161	756	6236	269	3	6075	5803	595
100	0	1088	6655	6711	56	0	5623	5567	5567
19	0	266	1451	7000	117	1	6734	6616	1185
5	0	107	268	7302	271	2	7195	6922	161
24	0	356	1959	7400	24	1	7044	7019	1603
25	0	357	1965	7423	39	3	7066	7024	1608
6	0	117	310	7433	58	2	7316	7256	193
7	0	119	357	7472	68	5	7353	7280	238
27	0	400	2123	7554	101	3	7154	7050	1723
28	0	408	2152	7578	43	1	7170	7126	1744
30	0	412	2318	7665	90	3	7253	7160	1906
8	0	132	390	7698	81	2	7566	7483	258
36	0	486	2677	7993	125	1	7507	7381	2191
41	0	554	2927	8170	16	2	7616	7598	2373
42	0	557	2947	8186	73	1	7629	7555	2390
45	0	579	3207	8275	63	1	7696	7632	2628
47	0	596	3398	8396	72	3	7800	7725	2802
49	0	645	3451	8411	27	1	7766	7738	2806
56	0	725	3737	8857	52	1	8132	8079	3012
57	0	726	3764	8886	33	1	8160	8126	3038
61	0	768	3995	9099	264	6	8331	8061	3227
64	0	778	4249	9258	32	1	8480	8447	3471
67	0	801	4430	9363	164	1	8562	8397	3629
70	0	845	4853	9605	8	1	8760	8751	4008
77	0	896	5352	9838	112	2	8942	8828	4456
0	0	0	-1	10028	10028	0	10028	0	-1
