id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
2	0	26	27	75	29	2	49	18	1
9	0	90	93	99	6	0	9	3	3
11	0	105	110	147	17	2	42	23	5
1	0	0	1	174	41	7	174	126	1
8	0	45	54	208	20	2	163	141	9
5	0	31	50	210	18	6	179	155	19
16	0	189	211	217	6	0	28	22	22
17	0	196	218	252	13	1	56	42	22
18	0	229	253	276	16	2	47	29	24
26	0	327	333	363	21	1	36	14	6
33	0	412	420	426	6	0	14	8	8
36	0	446	451	454	3	0	8	5	5
34	0	423	437	491	34	2	68	32	14
37	0	462	469	496	13	1	34	20	7
30	0	378	388	547	18	2	169	149	10
29	0	376	404	570	29	3	194	162	28
40	0	496	503	605	36	4	109	69	7
47	0	578	585	648	24	4	70	42	7
50	0	631	649	655	6	0	24	18	18
25	0	314	318	683	16	1	369	352	4
35	0	427	612	690	32	3	263	228	185
41	0	508	511	727	31	7	219	181	3
28	0	353	364	768	32	3	415	380	11
12	0	127	139	798	22	1	671	648	12
39	0	494	497	832	22	3	338	313	3
43	0	541	799	899	46	6	358	306	258
24	0	307	311	917	24	2	610	584	4
32	0	403	427	935	28	4	532	500	24
13	0	132	137	986	42	3	854	809	5
38	0	479	706	1000	52	5	521	464	227
27	0	341	345	1078	54	4	737	679	4
10	0	94	100	1104	37	2	1010	971	6
22	0	268	277	1141	22	1	873	850	9
15	0	186	228	1173	39	1	987	947	42
45	0	572	1178	1216	31	2	644	611	606
7	0	42	83	1312	56	4	1270	1210	41
14	0	154	836	1317	75	7	1163	1081	682
19	0	235	280	1339	44	2	1104	1058	45
21	0	259	263	1607	51	4	1348	1293	4
4	0	30	1420	1669	114	14	1639	1511	1390
42	0	516	1626	1730	56	4	1214	1154	1110
48	0	609	1039	1829	118	12	1220	1090	430
6	0	34	76	1898	64	6	1864	1794	42
49	0	630	637	1904	42	7	1274	1225	7
3	0	27	735	2013	160	12	1986	1814	708
31	0	383	1786	2019	99	12	1636	1525	1403
20	0	243	2056	2118	53	4	1875	1818	1813
23	0	270	294	2227	143	10	1957	1804	24
44	0	560	571	2229	69	8	1669	1592	11
46	0	574	1001	2520	249	23	1946	1674	427
0	0	0	0	2520	25	0	2520	2495	0
