id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	0	0	1	20	19	0	20	1	1
11	0	86	107	133	7	3	47	37	21
24	0	227	265	272	7	0	45	38	38
13	0	92	216	310	45	2	218	171	124
32	0	310	327	334	7	0	24	17	17
29	0	243	341	395	32	2	152	118	98
40	0	348	410	440	25	1	92	66	62
51	0	456	467	476	9	0	20	11	11
66	0	598	625	638	13	0	40	27	27
62	0	567	672	719	34	1	152	117	105
75	0	706	720	724	4	0	18	14	14
83	0	767	792	799	7	0	32	25	25
73	0	676	692	815	39	4	139	96	16
86	0	783	800	834	23	1	51	27	17
93	0	860	864	884	20	0	24	4	4
96	0	892	897	901	4	0	9	5	5
91	0	823	845	944	51	4	121	66	22
106	0	985	990	999	9	0	14	5	5
104	0	958	976	1001	14	1	43	28	18
107	0	1009	1034	1049	15	0	40	25	25
109	0	1013	1053	1069	16	0	56	40	40
100	0	923	945	1087	36	2	164	126	22
116	0	1092	1104	1111	7	0	19	12	12
114	0	1078	1092	1124	17	2	46	27	14
102	0	940	958	1145	31	1	205	173	18
117	0	1109	1112	1156	14	2	47	31	3
119	0	1131	1157	1194	20	1	63	42	26
124	0	1180	1195	1209	14	0	29	15	15
105	0	975	1210	1276	34	2	301	265	235
130	0	1298	1311	1325	3	3	27	21	13
138	0	1363	1378	1433	25	2	70	43	15
146	0	1445	1454	1473	19	0	28	9	9
150	0	1504	1509	1517	8	0	13	5	5
58	0	512	528	1532	67	8	1020	945	16
131	0	1300	1551	1573	22	0	273	251	251
156	0	1591	1597	1603	6	0	12	6	6
74	0	677	755	1649	48	1	972	923	78
121	0	1152	1173	1683	37	1	531	493	21
60	0	538	1604	1692	39	3	1154	1112	1066
161	0	1685	1693	1702	9	0	17	8	8
38	0	346	361	1771	28	1	1425	1396	15
173	0	1797	1821	1835	14	0	38	24	24
64	0	586	594	1843	43	2	1257	1212	8
180	0	1865	1880	1888	8	0	23	15	15
174	0	1799	1859	1905	36	2	106	68	60
182	0	1876	1924	1973	27	1	97	69	48
194	0	1964	1977	1985	8	0	21	13	13
196	0	1977	1986	1997	11	0	20	9	9
213	0	2074	2091	2118	19	2	44	23	17
204	0	2018	2170	2192	22	0	174	152	152
222	0	2174	2195	2199	4	0	25	21	21
225	0	2203	2221	2234	13	0	31	18	18
230	0	2264	2281	2285	4	0	21	17	17
209	0	2046	2050	2307	45	3	261	213	4
236	0	2336	2352	2396	30	1	60	29	16
188	0	1907	2328	2426	45	1	519	473	421
240	0	2372	2427	2448	21	0	76	55	55
227	0	2214	2471	2496	25	0	282	257	257
250	0	2545	2550	2578	8	2	33	23	5
248	0	2505	2556	2598	29	1	93	63	51
258	0	2662	2668	2674	6	0	12	6	6
282	0	2874	2879	2890	11	0	16	5	5
295	0	2983	2992	3006	14	0	23	9	9
292	0	2966	3027	3063	27	1	97	69	61
285	0	2902	3084	3105	21	0	203	182	182
275	0	2792	2795	3129	36	2	337	299	3
322	0	3281	3298	3344	17	2	63	44	17
340	0	3412	3422	3435	7	1	23	15	10
329	0	3332	3356	3446	35	4	114	75	24
341	0	3423	3428	3474	15	4	51	32	5
321	0	3280	3289	3495	36	3	215	176	9
342	0	3462	3532	3549	17	0	87	70	70
356	0	3568	3585	3613	13	4	45	28	17
362	0	3623	3632	3651	9	1	28	18	9
361	0	3596	3600	3654	18	6	58	34	4
343	0	3465	3705	3723	18	0	258	240	240
371	0	3794	3813	3823	10	0	29	19	19
373	0	3815	3824	3826	2	0	11	9	9
330	0	3339	3845	3864	19	0	525	506	506
332	0	3353	3827	3895	35	1	542	506	474
381	0	3906	3915	3916	1	0	10	9	9
384	0	3934	3947	3953	6	0	19	13	13
380	0	3904	3974	3994	20	0	90	70	70
390	0	3982	3995	4023	12	2	41	27	13
404	0	4165	4178	4208	22	2	43	19	13
411	0	4213	4219	4223	4	0	10	6	6
410	0	4206	4209	4229	6	1	23	16	3
419	0	4271	4279	4280	1	0	9	8	8
392	0	4020	4024	4310	72	6	290	212	4
415	0	4247	4315	4328	13	0	81	68	68
422	0	4305	4311	4338	12	1	33	20	6
320	0	3272	3275	4458	58	3	1186	1125	3
403	0	4161	4376	4462	37	2	301	262	215
439	0	4469	4487	4490	3	0	21	18	18
408	0	4200	4211	4551	31	2	351	318	11
453	0	4615	4623	4674	18	2	59	39	8
463	0	4716	4727	4741	14	0	25	11	11
468	0	4757	4764	4844	31	2	87	54	7
302	0	3118	3130	4865	53	4	1747	1690	12
480	0	4978	4985	5098	32	2	120	86	7
490	0	5075	5089	5125	14	1	50	35	14
481	0	4990	5017	5178	35	1	188	152	27
327	0	3325	3345	5284	41	3	1959	1915	20
15	0	100	5285	5306	21	0	5206	5185	5185
309	0	3207	5329	5351	22	0	2144	2122	2122
165	0	1720	5442	5549	46	7	3829	3776	3722
226	0	2212	2235	5647	41	3	3435	3391	23
445	0	4531	5648	5670	22	0	1139	1117	1117
420	0	4283	5671	5693	22	0	1410	1388	1388
303	0	3126	3141	5764	43	1	2638	2594	15
307	0	3196	5765	5787	22	0	2591	2569	2569
22	0	223	255	5845	59	5	5622	5558	32
383	0	3909	3929	5872	41	1	1963	1921	20
471	0	4798	5897	5921	24	0	1123	1099	1099
349	0	3515	5946	6011	46	1	2496	2449	2431
34	0	324	6097	6121	24	0	5797	5773	5773
253	0	2584	6033	6142	57	2	3558	3499	3449
276	0	2805	2808	6212	53	3	3407	3351	3
308	0	3206	3227	6236	55	5	3030	2970	21
314	0	3236	3500	6261	37	2	3025	2986	264
387	0	3954	6287	6355	41	1	2401	2359	2333
348	0	3487	3496	6380	27	1	2893	2865	9
200	0	2001	2013	6533	37	4	4532	4491	12
498	0	5144	6534	6559	25	0	1415	1390	1390
26	0	232	6506	6563	28	2	6331	6301	6274
154	0	1554	6589	6644	28	1	5090	5061	5035
359	0	3577	3591	6697	34	2	3120	3084	14
