id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
2	0	6	7	10	3	0	4	1	1
8	0	47	70	77	7	0	30	23	23
1	0	0	1	104	29	6	104	69	1
10	0	97	143	191	29	4	94	61	46
13	0	170	174	212	14	3	42	25	4
15	0	186	192	217	10	2	31	19	6
12	0	131	138	273	28	4	142	110	7
20	0	298	304	312	8	0	14	6	6
22	0	304	313	330	7	2	26	17	9
4	0	27	30	332	89	13	305	203	3
23	0	326	336	423	31	4	97	62	10
25	0	345	367	426	23	5	81	53	22
29	0	439	442	447	5	0	8	3	3
26	0	354	427	454	20	2	100	78	73
30	0	454	469	470	1	0	16	15	15
38	0	530	537	538	1	0	8	7	7
34	0	503	539	559	10	2	56	44	36
39	0	554	560	586	7	4	32	21	6
27	0	404	471	636	33	2	232	197	67
43	0	655	658	668	10	0	13	3	3
44	0	662	675	700	14	4	38	20	13
46	0	708	730	771	22	1	63	40	22
50	0	782	791	844	30	5	62	27	9
47	0	756	845	903	21	4	147	122	89
5	0	30	43	917	57	6	887	824	13
40	0	560	568	925	54	4	365	307	8
17	0	247	1004	1025	21	0	778	757	757
21	0	303	983	1044	28	1	741	712	680
6	0	42	1052	1072	20	0	1030	1010	1010
32	0	480	488	1117	105	13	637	519	8
18	0	259	346	1121	62	7	862	793	87
14	0	185	1143	1164	21	0	979	958	958
45	0	663	1122	1203	34	3	540	503	459
11	0	113	1168	1327	63	10	1214	1141	1055
28	0	432	455	1336	51	5	904	848	23
9	0	66	1361	1385	24	0	1319	1295	1295
3	0	19	1337	1435	45	5	1416	1366	1318
41	0	594	600	1465	53	5	871	813	6
42	0	641	701	1533	44	7	892	841	60
33	0	497	1393	1612	79	5	1115	1031	896
31	0	479	490	1640	89	9	1161	1063	11
36	0	524	1641	1669	28	0	1145	1117	1117
19	0	282	294	1754	58	10	1472	1404	12
16	0	239	250	1842	89	6	1603	1508	11
35	0	522	527	1992	97	13	1470	1360	5
48	0	765	802	2021	87	8	1256	1161	37
37	0	526	2029	2086	50	2	1560	1508	1503
49	0	771	782	2133	217	19	1362	1126	11
7	0	43	53	2182	65	2	2139	2072	10
24	0	327	333	2239	58	1	1912	1853	6
0	0	0	0	2239	2	0	2239	2237	0
