id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	0	0	1	54	53	0	54	1	1
5	0	11	55	56	1	0	45	44	44
6	0	14	71	114	26	3	100	71	57
36	0	251	261	264	3	0	13	10	10
14	0	73	95	384	74	7	311	230	22
40	0	353	395	410	15	0	57	42	42
46	0	385	411	428	17	0	43	26	26
56	0	531	584	604	20	0	73	53	53
71	0	652	677	684	7	0	32	25	25
73	0	666	685	720	16	1	54	37	19
80	0	720	758	772	14	0	52	38	38
91	0	770	773	813	18	1	43	24	3
84	0	737	900	951	36	2	214	176	163
103	0	921	925	965	26	1	44	17	4
104	0	974	999	1027	28	0	53	25	25
105	0	975	990	1074	25	2	99	72	15
109	0	1011	1045	1113	22	1	102	79	34
121	0	1109	1114	1116	2	0	7	5	5
123	0	1132	1149	1167	18	0	35	17	17
125	0	1148	1168	1175	7	0	27	20	20
122	0	1124	1133	1220	40	2	96	54	9
128	0	1183	1204	1232	15	1	49	33	21
137	0	1218	1233	1239	6	0	21	15	15
148	0	1311	1321	1448	37	1	137	99	10
159	0	1419	1423	1495	26	2	76	48	4
169	0	1509	1528	1542	14	0	33	19	19
173	0	1529	1557	1593	21	1	64	42	28
172	0	1523	1610	1679	38	2	156	116	87
185	0	1672	1680	1686	6	0	14	8	8
171	0	1512	1571	1717	46	3	205	156	59
178	0	1595	1740	1819	40	2	224	182	145
199	0	1772	1787	1882	15	3	110	92	15
207	0	1847	1858	1892	18	2	45	25	11
212	0	1919	1956	1987	23	1	68	44	37
217	0	1975	1988	2000	12	0	25	13	13
214	0	1942	1950	2037	24	3	95	68	8
221	0	2008	2015	2043	13	2	35	20	7
152	0	1341	1361	2107	72	4	766	690	20
235	0	2165	2184	2196	12	0	31	19	19
202	0	1783	2260	2281	21	0	498	477	477
248	0	2278	2285	2290	5	0	12	7	7
252	0	2327	2339	2348	9	0	21	12	12
210	0	1883	1893	2384	58	6	501	437	10
112	0	1022	2385	2475	50	5	1453	1398	1363
261	0	2431	2446	2480	19	2	49	28	15
264	0	2454	2508	2523	15	0	69	54	54
267	0	2473	2495	2528	16	1	55	38	22
275	0	2536	2578	2598	20	0	62	42	42
284	0	2617	2630	2633	3	0	16	13	13
282	0	2598	2618	2636	13	1	38	24	20
285	0	2624	2637	2640	3	0	16	13	13
126	0	1161	1176	2660	26	1	1499	1472	15
287	0	2647	2661	2713	33	2	66	31	14
315	0	2939	2946	2955	9	0	16	7	7
155	0	1394	3026	3048	22	0	1654	1632	1632
320	0	3026	3049	3053	4	0	27	23	23
