id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
9	3	0	0	33	5	0	33	28	0
7	4	0	33	39	4	0	39	35	33
8	4	0	16	51	6	0	51	45	16
4	4	0	0	54	7	0	54	47	0
1	5	0	0	58	10	0	58	48	0
5	5	0	26	59	5	0	59	54	26
2	5	0	14	61	8	0	61	53	14
3	5	0	24	65	6	0	65	59	24
6	6	0	10	66	9	0	66	57	10
10	6	0	28	68	8	0	68	60	28
0	0	0	0	68	0	0	68	68	0
