id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	0	0	5	124	119	0	124	5	5
13	0	114	260	286	26	0	172	146	146
23	0	227	291	312	21	0	85	64	64
26	0	294	343	542	66	1	248	181	49
46	0	529	558	693	135	0	164	29	29
42	0	486	547	749	57	2	263	204	61
62	0	829	885	1023	73	2	194	119	56
56	0	709	869	1126	164	2	417	251	160
74	0	1009	1131	1223	92	0	214	122	122
79	0	1083	1228	1315	87	0	232	145	145
83	0	1206	1320	1359	39	0	153	114	114
90	0	1308	1364	1523	50	2	215	163	56
11	0	84	1719	1740	21	0	1656	1635	1635
36	0	430	1808	1841	33	0	1411	1378	1378
37	0	443	1886	1909	23	0	1466	1443	1443
5	0	30	2012	2066	54	0	2036	1982	1982
99	0	1405	1846	2142	138	3	737	596	441
9	0	58	2147	2152	5	0	2094	2089	2089
92	0	1343	2357	2620	38	3	1277	1236	1014
44	0	515	2503	2696	68	3	2181	2110	1988
73	0	994	2645	2712	39	2	1718	1677	1651
71	0	975	2960	3084	124	0	2109	1985	1985
40	0	468	3568	3913	125	3	3445	3317	3100
41	0	477	4123	4288	52	2	3811	3757	3646
10	0	74	4293	4441	112	2	4367	4253	4219
81	0	1159	4303	4498	68	4	3339	3267	3144
77	0	1055	4503	4621	32	5	3566	3529	3448
85	0	1239	4626	4671	45	0	3432	3387	3387
98	0	1402	4783	4883	2	2	3481	3477	3381
91	0	1317	4888	4915	27	0	3598	3571	3571
47	0	556	4930	5096	35	3	4540	4502	4374
51	0	617	5719	5943	122	5	5326	5199	5102
50	0	602	5539	6008	124	5	5406	5277	4937
7	0	47	6180	6228	48	0	6181	6133	6133
53	0	666	6411	6504	53	1	5838	5784	5745
58	0	771	6772	7097	227	2	6326	6097	6001
59	0	788	7259	7284	25	0	6496	6471	6471
70	0	966	7289	7633	113	4	6667	6550	6323
45	0	526	7677	7840	57	4	7314	7253	7151
69	0	962	7845	8060	26	4	7098	7068	6883
17	0	169	8065	8086	21	0	7917	7896	7896
27	0	321	8512	8646	74	3	8325	8248	8191
68	0	957	8397	8704	83	2	7747	7662	7440
33	0	396	8377	8818	173	11	8422	8238	7981
8	0	52	8842	9189	138	3	9137	8996	8790
61	0	810	9292	9426	34	1	8616	8581	8482
72	0	993	5101	9538	67	1	8545	8477	4108
6	0	37	5159	9586	92	3	9549	9454	5122
24	0	258	1925	9724	99	6	9466	9361	1667
32	0	366	9093	9760	80	6	9394	9308	8727
22	0	219	2549	9877	185	2	9658	9471	2330
87	0	1263	3364	9961	177	3	8698	8518	2101
0	0	0	-1	10007	10007	0	10007	0	-1
