id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
50	0	427	433	436	3	0	9	6	6
11	0	102	608	868	42	0	766	724	506
66	0	616	638	1076	23	0	460	437	22
109	0	1058	1077	1176	39	0	118	79	19
133	0	1291	1310	1345	4	0	54	50	19
141	0	1398	1437	1444	7	0	46	39	39
132	0	1260	1287	1693	22	0	433	411	27
195	0	1957	1971	1974	3	0	17	14	14
166	0	1701	2349	2358	9	0	657	648	648
80	0	776	781	2470	35	2	1694	1657	5
83	0	810	2495	2501	1	0	1691	1690	1685
252	0	2530	2541	2543	2	0	13	11	11
269	0	2772	2789	2999	27	0	227	200	17
285	0	2910	3074	3130	23	1	220	196	164
282	0	2892	3030	3229	16	0	337	321	138
317	0	3313	3323	3326	1	0	13	12	10
279	0	2882	2990	3515	14	4	633	615	108
308	0	3183	3611	3613	2	0	430	428	428
297	0	3082	3300	3816	23	1	734	710	218
394	0	4146	4155	4163	8	0	17	9	9
325	0	3449	4147	4188	11	1	739	727	698
304	0	3146	3450	4233	12	0	1087	1075	304
399	0	4260	4276	4330	26	0	70	44	16
307	0	3175	3502	4490	21	1	1315	1293	327
290	0	3010	3168	4611	39	2	1601	1560	158
333	0	3610	3615	4970	7	0	1360	1353	5
314	0	3243	3269	5540	21	1	2297	2275	26
22	0	176	5567	5571	4	0	5395	5391	5391
43	0	384	5572	5609	12	1	5225	5212	5188
179	0	1800	5773	5866	18	3	4066	4045	3973
90	0	871	5989	5998	9	0	5127	5118	5118
496	0	5240	6096	6106	10	0	866	856	856
323	0	3379	3967	6254	19	1	2875	2855	588
343	0	3689	5215	6308	26	3	2619	2590	1526
395	0	4183	4193	6862	15	1	2679	2663	10
193	0	1916	6765	6891	18	1	4975	4956	4849
151	0	1484	1627	6973	31	5	5489	5453	143
397	0	4233	6892	6995	18	2	2762	2742	2659
5	0	58	61	7197	14	1	7139	7124	3
51	0	441	7504	7512	8	0	7071	7063	7063
76	0	733	739	7636	15	2	6903	6886	6
211	0	2137	7923	7926	3	0	5789	5786	5786
484	0	5133	7943	7955	12	0	2822	2810	2810
434	0	4626	8021	8027	6	0	3401	3395	3395
445	0	4744	8460	8481	7	0	3737	3730	3716
446	0	4765	8521	8524	3	0	3759	3756	3756
454	0	4819	8733	8745	12	0	3926	3914	3914
338	0	3641	4872	8800	9	1	5159	5149	1231
56	0	490	8827	8838	11	0	8348	8337	8337
225	0	2234	8858	8950	20	1	6716	6695	6624
458	0	4884	4902	8957	20	2	4073	4051	18
226	0	2235	2245	9419	22	1	7184	7161	10
472	0	5026	9298	9431	23	1	4405	4381	4272
247	0	2494	9731	9738	7	0	7244	7237	7237
27	0	224	233	9845	14	1	9621	9606	9
17	0	139	145	9853	27	1	9714	9686	6
259	0	2660	9998	10040	2	0	7380	7378	7338
263	0	2711	10132	10209	16	1	7498	7481	7421
4	1	44	59	10460	14	1	10416	10401	15
134	1	1302	1314	10522	25	1	9220	9194	12
3	1	21	45	10608	28	1	10587	10558	24
224	1	2219	2234	10687	42	7	8468	8419	15
