id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
15	0	129	144	161	5	0	32	27	15
39	0	394	467	497	23	0	103	80	73
12	0	106	372	565	5	1	459	453	266
56	0	535	541	606	24	0	71	47	6
71	0	757	770	836	6	0	79	73	13
69	0	728	749	915	17	0	187	170	21
132	0	1323	1367	1371	4	0	48	44	44
72	0	761	776	1483	20	0	722	702	15
158	0	1593	1601	1602	1	0	9	8	8
79	0	785	933	1850	21	4	1065	1040	148
156	0	1581	1816	1857	13	0	276	263	235
182	0	1847	1858	1875	8	0	28	20	11
163	0	1645	2078	2193	41	0	548	507	433
146	0	1478	1495	2238	26	0	760	734	17
165	0	1667	2147	2242	33	0	575	542	480
228	0	2230	2243	2257	11	0	27	16	13
150	0	1520	1691	2307	8	1	787	778	171
166	0	1679	2297	2400	42	1	721	678	618
244	0	2423	2430	2441	9	0	18	9	7
139	0	1405	1439	2551	28	1	1146	1117	34
171	0	1775	2627	2678	21	0	903	882	852
272	0	2768	2774	2775	1	0	7	6	6
281	0	2852	2877	2883	6	0	31	25	25
302	0	3107	3125	3128	3	0	21	18	18
320	0	3311	3334	3350	12	0	39	27	23
304	0	3151	3325	3353	8	1	202	193	174
318	0	3298	3560	3571	7	0	273	266	262
335	0	3471	3995	4012	6	0	541	535	524
296	0	2997	3171	4088	21	2	1091	1068	174
312	0	3252	3472	4173	10	1	921	910	220
339	0	3500	4285	4403	26	2	903	875	785
343	0	3547	4486	4496	4	0	949	945	939
177	0	1825	4846	4874	14	0	3049	3035	3021
459	0	4903	4924	5019	20	2	116	94	21
466	0	5020	5036	5042	2	0	22	20	16
355	0	3706	5276	5316	23	0	1610	1587	1570
326	0	3384	3695	5344	8	0	1960	1952	311
361	0	3778	5477	5506	15	0	1728	1713	1699
367	0	3824	5679	5681	2	0	1857	1855	1855
185	0	1879	5825	5881	15	4	4002	3983	3946
373	0	3877	5909	5911	2	0	2034	2032	2032
144	0	1457	1569	5972	47	12	4515	4456	112
378	0	3908	6086	6096	10	0	2188	2178	2178
33	0	333	369	6419	69	3	6086	6014	36
393	0	4068	6568	6569	1	0	2501	2500	2500
196	0	1929	6648	6674	11	3	4745	4731	4719
48	0	466	6727	6739	12	0	6273	6261	6261
101	0	1046	6993	7058	14	1	6012	5997	5947
162	0	1638	2012	7154	9	3	5516	5504	374
208	0	2053	7510	7515	5	0	5462	5457	5457
418	0	4410	7380	7538	31	3	3128	3094	2970
485	0	5163	7552	7556	4	0	2393	2389	2389
105	0	1081	7583	7631	9	2	6550	6539	6502
427	0	4540	7670	7694	10	0	3154	3144	3130
215	0	2146	7986	8028	13	2	5882	5867	5840
54	0	503	8094	8096	2	0	7593	7591	7591
217	0	2158	8123	8130	7	0	5972	5965	5965
441	0	4636	8131	8153	11	1	3517	3505	3495
218	0	2167	8193	8204	11	0	6037	6026	6026
430	0	4554	4561	8211	54	2	3657	3601	7
444	0	4682	8238	8290	16	1	3608	3591	3556
449	0	4801	8442	8497	18	1	3696	3677	3641
454	0	4860	8576	8578	2	0	3718	3716	3716
226	0	2226	8663	8670	7	0	6444	6437	6437
229	0	2249	8710	8712	2	0	6463	6461	6461
118	0	1177	9101	9113	12	0	7936	7924	7924
117	0	1174	9025	9151	6	0	7977	7971	7851
319	0	3307	3597	9201	55	5	5894	5834	290
75	0	773	863	9602	49	1	8829	8779	90
261	0	2626	9764	9775	11	0	7149	7138	7138
264	0	2640	2652	9898	14	1	7258	7243	12
124	0	1247	1252	9998	29	5	8751	8717	5
271	0	2767	10025	10035	10	0	7268	7258	7258
279	1	2843	2853	10559	28	2	7716	7686	10
2	1	5	6	10618	47	4	10613	10562	1
78	1	779	912	10721	41	3	9942	9898	133
282	1	2857	2891	10941	21	0	8084	8063	34
450	1	4805	8451	11005	23	0	6200	6177	3646
41	1	406	532	11245	26	0	10839	10813	126
222	1	2183	2196	11403	16	0	9220	9204	13
44	1	428	694	11520	17	0	11092	11075	266
298	1	3015	3222	11577	27	1	8562	8534	207
322	1	3363	3607	11732	17	0	8369	8352	244
147	1	1499	1639	11761	34	1	10262	10227	140
334	1	3465	3862	12166	45	2	8701	8654	397
313	1	3259	3479	12190	29	1	8931	8901	220
290	1	2934	3050	12319	41	2	9385	9342	116
299	1	3023	3060	12580	34	0	9557	9523	37
358	1	3734	5406	12805	25	0	9071	9046	1672
353	1	3679	3698	12878	23	0	9199	9176	19
94	1	962	5806	13155	14	0	12193	12179	4844
369	1	3832	5739	13263	20	1	9431	9410	1907
195	1	1927	6596	13470	17	0	11543	11526	4669
382	1	3935	6243	13623	23	2	9688	9663	2308
47	1	462	6123	13691	30	2	13229	13197	5661
380	1	3922	6204	13717	30	1	9795	9764	2282
191	1	1911	6304	13873	18	1	11962	11943	4393
38	1	392	456	14108	28	0	13716	13688	64
100	1	1042	6864	14123	35	1	13081	13045	5822
401	1	4143	6856	14223	25	6	10080	10049	2713
211	1	2100	7734	14542	19	0	12442	12423	5634
104	1	1076	7435	14544	25	1	13468	13442	6359
486	1	5189	7241	14588	16	0	9399	9383	2052
27	1	253	7280	14695	30	2	14442	14410	7027
295	1	2977	3148	14855	31	3	11878	11844	171
428	1	4543	7695	15074	29	3	10531	10499	3152
433	1	4577	7882	15122	20	0	10545	10525	3305
435	1	4587	4593	15158	27	3	10571	10541	6
67	1	697	9968	15384	18	0	14687	14669	9271
236	1	2343	8962	15457	21	0	13114	13093	6619
115	1	1149	8909	15546	14	0	14397	14383	7760
153	1	1549	1770	15698	45	1	14149	14103	221
126	1	1277	9633	15705	18	0	14428	14410	8356
235	1	2330	8938	15735	38	4	13405	13363	6608
248	1	2484	9357	15888	32	1	13404	13371	6873
120	1	1196	9293	15943	17	0	14747	14730	8097
471	1	5052	8726	16005	37	3	10953	10913	3674
128	1	1286	9815	16425	32	2	15139	15105	8529
40	2	402	407	16780	40	2	16378	16336	5
284	2	2890	2925	16844	50	2	13954	13902	35
291	2	2936	2962	17059	45	3	14123	14075	26
35	2	371	376	17089	27	0	16718	16691	5
65	2	586	616	17676	32	1	17090	17057	30
138	2	1402	1429	17725	56	1	16323	16266	27
24	2	225	607	17957	47	2	17732	17683	382
297	2	3000	3191	18015	35	0	15015	14980	191
316	2	3268	3509	18130	35	0	14862	14827	241
220	2	2178	8338	18174	38	1	15996	15957	6160
390	2	4030	6514	18299	47	2	14269	14220	2484
386	2	3979	3997	18383	53	1	14404	14350	18
301	2	3080	3101	18436	57	2	15356	15297	21
324	2	3381	3663	18439	27	0	15058	15031	282
439	2	4629	4632	18450	46	1	13821	13774	3
394	2	4085	4102	18794	61	1	14709	14647	17
308	2	3187	3414	18818	37	6	15631	15588	227
468	2	5039	5047	18915	48	0	13876	13828	8
483	2	5144	5150	18921	31	0	13777	13746	6
487	2	5190	5214	19389	44	2	14199	14153	24
269	2	2705	2726	19534	40	1	16829	16788	21
497	2	5287	5293	19552	51	4	14265	14210	6
140	2	1422	1448	19642	52	0	18220	18168	26
93	2	960	5556	19701	29	0	18741	18712	4596
178	2	1826	5601	19797	37	5	17971	17929	3775
332	2	3445	3809	19839	32	2	16394	16360	364
330	2	3415	3762	19894	43	5	16479	16431	347
491	2	5247	6443	20077	46	3	14830	14781	1196
374	2	3888	5951	20106	49	8	16218	16161	2063
213	2	2125	7843	20150	30	0	18025	17995	5718
161	2	1637	1908	20429	55	2	18792	18735	271
209	2	2077	7586	20702	35	0	18625	18590	5509
13	2	108	7267	20804	37	1	20696	20658	7159
108	2	1091	7973	20858	27	0	19767	19740	6882
467	2	5036	8926	21010	28	2	15974	15944	3890
270	2	2733	2765	21133	35	2	18400	18363	32
223	2	2195	8479	21189	32	1	18994	18961	6284
251	2	2493	9416	21295	34	0	18802	18768	6923
25	2	240	712	21401	63	4	21161	21094	472
242	2	2412	9132	21674	38	2	19262	19222	6720
409	2	4232	4241	21694	41	2	17462	17419	9
344	2	3552	3558	21749	59	1	18197	18137	6
425	2	4493	4508	21758	41	2	17265	17222	15
114	2	1148	8765	21898	40	1	20750	20709	7617
61	2	576	9315	21904	38	3	21328	21287	8739
225	2	2216	8579	21926	28	1	19710	19681	6363
167	2	1715	2371	21948	47	8	20233	20178	656
123	2	1241	9473	21960	53	2	20719	20664	8232
470	2	5050	8739	21997	42	2	16947	16903	3689
255	3	2531	9555	22323	57	5	19792	19730	7024
403	3	4152	6924	22360	53	1	18208	18154	2772
398	3	4118	6774	22514	57	1	18396	18338	2656
17	3	146	162	22761	41	1	22615	22573	16
21	3	204	293	22780	66	1	22576	22509	89
18	3	155	187	22976	57	6	22821	22758	32
350	3	3629	5009	23040	54	1	19411	19356	1380
432	3	4575	7799	23433	50	2	18858	18806	3224
443	3	4666	4676	23634	50	0	18968	18918	10
87	3	889	1221	23637	38	0	22748	22710	332
194	3	1925	6542	23754	53	1	21829	21775	4617
345	3	3562	3580	24196	41	1	20634	20592	18
193	3	1916	6441	24234	52	3	22318	22263	4525
477	3	5102	8212	24510	39	2	19408	19367	3110
325	3	3383	3693	24731	82	12	21348	21254	310
317	3	3283	3548	24795	58	2	21512	21452	265
266	3	2669	2683	24831	45	0	22162	22117	14
496	3	5284	5700	24895	42	1	19611	19568	416
237	3	2349	9016	24985	49	2	22636	22585	6667
259	3	2583	9652	25000	49	4	22417	22364	7069
407	3	4212	7038	25113	88	6	20901	20807	2826
96	3	986	6275	25247	49	1	24261	24211	5289
173	3	1795	2760	25286	62	4	23491	23425	965
411	3	4320	7155	25519	58	6	21199	21135	2835
490	3	5218	6622	25826	60	4	20608	20544	1404
421	3	4419	7497	25971	37	0	21552	21515	3078
106	3	1083	7721	25976	63	2	24893	24828	6638
112	3	1133	8537	26074	40	0	24941	24901	7404
53	3	498	7825	26149	62	2	25651	25587	7327
372	3	3867	5847	26431	68	7	22564	22489	1980
4	3	10	7233	26497	52	2	26487	26433	7223
315	3	3263	3269	26571	59	4	23308	23245	6
8	3	67	9202	26624	45	2	26557	26510	9135
265	3	2663	9894	26784	41	0	24121	24080	7231
241	3	2384	2413	26940	48	1	24556	24507	29
494	3	5275	5280	27022	39	2	21747	21706	5
122	3	1220	9409	27104	43	3	25884	25838	8189
254	3	2527	2532	27306	46	2	24779	24731	5
245	3	2433	9306	27358	51	2	24925	24872	6873
262	3	2631	9802	27464	53	2	24833	24778	7171
3	4	9	47	27487	93	2	27478	27383	38
230	4	2251	2271	27497	60	1	25246	25185	20
131	4	1310	9981	27624	74	6	26314	26234	8671
253	4	2513	9540	27632	76	6	25119	25037	7027
473	4	5075	8583	27804	70	6	22729	22653	3508
169	4	1743	2485	27812	63	0	26069	26006	742
137	4	1396	1419	27855	76	4	26459	26379	23
149	4	1513	1680	28006	69	1	26493	26423	167
455	4	4871	4877	28026	66	7	23155	23082	6
145	4	1475	1497	28059	70	3	26584	26511	22
221	4	2180	8429	28071	62	0	25891	25829	6249
80	4	786	793	28108	70	2	27322	27250	7
10	4	82	147	28150	79	2	28068	27987	65
73	4	769	806	28230	73	6	27461	27382	37
152	4	1543	1744	28470	93	7	26927	26827	201
176	4	1816	4833	28495	80	4	26679	26595	3017
175	4	1815	2844	28525	88	4	26710	26618	1029
164	4	1657	2120	28570	60	1	26913	26852	463
76	4	774	868	28583	74	6	27809	27729	94
88	4	911	1278	28922	80	0	28011	27931	367
376	4	3892	6029	28989	60	1	25097	25036	2137
412	4	4329	7181	28998	63	2	24669	24604	2852
307	4	3174	3413	29064	159	3	25890	25728	239
90	4	919	942	29127	72	1	28208	28135	23
172	4	1782	2723	29187	55	1	27405	27349	941
356	4	3709	5345	29272	59	3	25563	25501	1636
303	4	3147	3308	29296	61	0	26149	26088	161
423	4	4485	4513	29384	96	6	24899	24797	28
170	4	1770	2581	29438	53	4	27668	27611	811
