id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
3	0	7	56	79	16	0	72	56	49
15	0	103	127	406	17	1	303	285	24
45	0	393	407	437	21	0	44	23	14
21	0	168	627	633	6	0	465	459	459
39	0	292	587	704	19	1	412	392	295
78	0	713	969	972	3	0	259	256	256
113	0	1018	1028	1076	21	0	58	37	10
71	0	635	714	1111	25	0	476	451	79
123	0	1096	1106	1113	2	0	17	15	10
41	0	321	1179	1183	4	0	862	858	858
144	0	1305	1350	1357	7	0	52	45	45
149	0	1335	1489	1512	11	1	177	165	154
154	0	1393	1633	1678	24	0	285	261	240
140	0	1285	1304	1690	15	0	405	390	19
157	0	1408	1805	1841	17	0	433	416	397
143	0	1303	1344	1848	68	2	545	475	41
192	0	1828	1857	1891	9	0	63	54	29
207	0	1968	1977	2019	11	0	51	40	9
162	0	1488	1495	2373	38	3	885	844	7
163	0	1514	1526	2508	31	1	994	962	12
85	0	756	2639	2698	5	2	1942	1935	1883
284	0	2783	2849	3312	23	0	529	506	66
316	0	3155	3169	3639	15	0	484	469	14
318	0	3173	3640	3662	8	0	489	481	467
360	0	3695	3712	3774	16	0	79	63	17
155	0	1397	1645	3928	39	3	2531	2489	248
291	0	2835	2960	4071	12	1	1236	1223	125
325	0	3264	4158	4274	50	0	1010	960	894
328	0	3295	4431	4624	64	0	1329	1265	1136
337	0	3395	5016	5019	3	0	1624	1621	1621
487	0	5170	5181	5198	6	0	28	22	11
43	0	368	5715	5724	9	0	5356	5347	5347
353	0	3586	5803	5834	14	1	2248	2233	2217
499	0	5307	5810	5850	12	2	543	529	503
497	0	5282	5899	5911	12	0	629	617	617
183	0	1777	6022	6048	12	0	4271	4259	4245
186	0	1786	6199	6206	7	0	4420	4413	4413
302	0	2959	3187	6239	15	3	3280	3262	228
378	0	3915	6465	6468	3	0	2553	2550	2550
380	0	3929	6586	6610	10	0	2681	2671	2657
191	0	1818	1859	6822	18	2	5004	4984	41
203	0	1921	7088	7098	10	0	5177	5167	5167
404	0	4219	7279	7281	2	0	3062	3060	3060
102	0	930	7413	7459	13	1	6529	6515	6483
411	0	4315	7506	7509	3	0	3194	3191	3191
97	0	893	906	7607	14	1	6714	6699	13
420	0	4433	7818	7819	1	0	3386	3385	3385
437	0	4614	8436	8508	11	7	3894	3876	3822
441	0	4632	8502	8578	6	1	3946	3939	3870
229	0	2166	8824	8826	2	0	6660	6658	6658
228	0	2158	8746	8849	18	1	6691	6672	6588
459	0	4843	9131	9148	3	0	4305	4302	4288
464	0	4900	9301	9355	15	1	4455	4439	4401
471	0	4980	5021	9420	14	1	4440	4425	41
474	0	5035	5043	9439	21	5	4404	4378	8
468	0	4928	4941	9523	25	3	4595	4567	13
170	0	1645	2708	9575	63	8	7930	7859	1063
473	0	5022	9589	9591	2	0	4569	4567	4567
121	0	1077	9759	9764	5	0	8687	8682	8682
243	0	2352	9745	9779	12	1	7427	7414	7393
81	0	725	1140	10061	23	2	9336	9311	415
258	0	2491	10080	10116	12	1	7625	7612	7589
65	0	610	10153	10163	10	0	9553	9543	9543
267	0	2604	10333	10454	21	2	7850	7827	7729
340	1	3453	5308	10683	28	1	7230	7201	1855
276	1	2700	10571	10707	36	4	8007	7967	7871
278	1	2707	2732	10940	24	1	8233	8208	25
40	1	306	317	11032	21	0	10726	10705	11
127	1	1156	1191	11237	75	2	10081	10004	35
92	1	837	852	11397	20	0	10560	10540	15
82	1	746	751	11582	26	1	10836	10809	5
19	1	143	148	11771	49	1	11628	11578	5
238	1	2264	2304	11815	23	0	9551	9528	40
312	1	3124	3422	11923	28	1	8799	8770	298
443	1	4642	4650	11962	46	4	7320	7270	8
336	1	3378	3390	11979	28	1	8601	8572	12
145	1	1314	1406	12064	23	0	10750	10727	92
349	1	3558	3572	12092	18	0	8534	8516	14
319	1	3193	3734	12157	91	3	8964	8870	541
365	1	3768	3775	12159	13	0	8391	8378	7
369	1	3800	3807	12229	37	1	8429	8391	7
330	1	3307	4521	12385	20	2	9078	9056	1214
481	1	5118	8611	12423	14	0	7305	7291	3493
442	1	4634	8566	12450	27	2	7816	7787	3932
492	1	5218	5235	12589	27	1	7371	7343	17
444	1	4643	4650	12599	33	1	7956	7922	7
434	1	4565	4580	12690	31	1	8125	8093	15
109	1	987	8410	12729	16	0	11742	11726	7423
472	1	4998	5020	12812	27	0	7814	7787	22
221	1	2090	8263	12883	36	3	10793	10754	6173
314	1	3138	3441	12979	37	0	9841	9804	303
431	1	4554	8210	12989	24	3	8435	8408	3656
172	1	1650	4275	13000	48	4	11350	11298	2625
220	1	2089	8197	13021	19	0	10932	10913	6108
288	1	2826	2919	13175	56	5	10349	10288	93
177	1	1746	5600	13319	19	1	11573	11553	3854
354	1	3610	5808	13376	19	0	9766	9747	2198
352	1	3579	5777	13378	13	0	9799	9786	2198
180	1	1766	5790	13510	28	1	11744	11715	4024
357	1	3674	5890	13517	26	3	9843	9814	2216
217	1	2064	7995	13583	28	3	11519	11488	5931
359	1	3690	5951	13614	34	1	9924	9889	2261
495	1	5265	6245	13855	24	0	8590	8566	980
187	1	1804	6286	14210	24	2	12406	12380	4482
323	1	3241	4001	14279	26	1	11038	11011	760
322	1	3230	3998	14334	16	1	11104	11087	768
376	1	3890	3900	14371	41	4	10481	10436	10
77	1	692	894	14819	25	3	14127	14099	202
488	1	5183	7111	14879	19	0	9696	9677	1928
208	1	1976	7319	14890	39	3	12914	12872	5343
401	1	4196	7199	14965	20	3	10769	10746	3003
438	1	4616	4627	15211	27	1	10595	10567	11
52	1	481	7588	15255	16	0	14774	14758	7107
219	1	2080	8149	15555	21	1	13475	13453	6069
479	1	5080	5086	15833	32	2	10753	10719	6
454	1	4778	4784	15930	32	3	11152	11117	6
117	1	1055	9503	16171	30	1	15116	15085	8448
129	1	1190	9954	16842	27	3	15652	15622	8764
131	1	1199	10190	16940	20	0	15741	15721	8991
469	1	4956	9477	17007	13	0	12051	12038	4521
135	1	1239	10377	17059	24	0	15820	15796	9138
153	1	1385	1593	17117	35	1	15732	15696	208
158	2	1414	1969	17254	31	1	15840	15808	555
10	2	64	133	17508	52	3	17444	17389	69
25	2	189	6998	17518	26	0	17329	17303	6809
12	2	66	83	17537	36	1	17471	17434	17
281	2	2753	2780	17673	36	0	14920	14884	27
73	2	645	747	17978	49	1	17333	17283	102
285	2	2811	2850	18009	39	1	15198	15158	39
176	2	1701	1723	18134	25	0	16433	16408	22
452	2	4759	8889	18475	29	1	13716	13686	4130
150	2	1337	1551	18595	37	1	17258	17220	214
446	2	4666	8637	18885	30	1	14219	14188	3971
195	2	1861	6680	18978	39	1	17117	17077	4819
384	2	4025	6705	18987	27	0	14962	14935	2680
305	2	2989	3003	19022	56	2	16033	15975	14
417	2	4398	7766	19149	39	7	14751	14705	3368
254	2	2447	2459	19217	61	2	16770	16707	12
87	2	796	5562	19316	47	1	18520	18472	4766
24	2	181	6497	19390	37	2	19209	19170	6316
343	2	3512	5490	19598	33	0	16086	16053	1978
430	2	4550	8184	19602	35	1	15052	15016	3634
498	2	5288	5864	19614	43	2	14326	14281	576
189	2	1808	6385	19980	42	0	18172	18130	4577
91	2	832	6132	19998	45	3	19166	19118	5300
362	2	3733	6075	20226	39	3	16493	16451	2342
215	2	2043	7848	20303	62	10	18260	18188	5805
99	2	906	7160	20340	33	1	19434	19400	6254
49	2	462	6769	20725	67	3	20263	20193	6307
248	2	2388	9844	20877	44	5	18489	18440	7456
424	2	4480	7943	21254	36	0	16774	16738	3463
110	2	1003	8540	21317	39	1	20314	20274	7537
18	2	132	148	21370	66	1	21238	21171	16
55	2	519	8397	21523	36	3	21004	20965	7878
308	2	3073	3313	21703	32	1	18630	18597	240
165	2	1562	2291	22060	50	2	20498	20446	729
