id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
2	0	6	7	22	2	0	16	14	1
8	1	47	53	217	6	0	170	164	6
1	1	0	1	220	25	6	220	189	1
15	1	186	187	225	10	2	39	27	1
20	0	298	299	306	5	0	8	3	1
22	0	304	307	315	4	2	11	5	3
29	0	439	440	444	4	0	5	1	1
30	0	454	455	456	1	0	2	1	1
38	0	530	555	556	1	0	26	25	25
39	0	554	557	585	4	4	31	23	3
44	1	662	663	695	12	4	33	17	1
43	1	655	656	724	7	0	69	62	1
34	1	503	511	873	9	2	370	359	8
17	2	247	248	1002	19	0	755	736	1
25	2	345	346	1055	19	5	710	686	1
26	2	354	355	1107	18	2	753	733	1
13	2	170	171	1111	13	3	941	925	1
12	2	131	147	1158	24	4	1027	999	16
23	2	326	327	1168	27	4	842	811	1
46	2	708	709	1188	19	1	480	460	1
6	2	42	65	1216	19	0	1174	1155	23
47	3	756	757	1243	20	4	487	463	1
21	3	303	304	1279	26	1	976	949	1
14	3	185	186	1385	20	0	1200	1180	1
9	3	66	72	1388	23	0	1322	1299	6
10	3	97	104	1425	24	4	1328	1300	7
45	4	663	664	1489	33	3	826	790	1
50	4	782	783	1510	27	5	728	696	1
27	4	404	405	1610	28	2	1206	1176	1
5	4	30	84	1615	46	6	1585	1533	54
36	5	524	543	1748	28	0	1224	1196	19
3	5	19	28	1758	44	5	1739	1690	9
40	6	560	575	1830	49	4	1270	1217	15
42	6	641	642	1930	41	7	1289	1241	1
7	7	43	67	1948	63	2	1905	1840	24
19	7	282	283	2005	53	10	1723	1660	1
28	7	432	433	2034	46	5	1602	1551	1
41	7	594	601	2060	49	5	1466	1412	7
18	7	259	260	2104	55	7	1845	1783	1
4	8	27	28	2120	74	13	2093	2006	1
11	8	113	118	2145	58	10	2032	1964	5
24	9	327	328	2220	58	1	1893	1834	1
37	9	526	555	2222	48	2	1696	1646	29
31	10	479	480	2285	80	9	1806	1717	1
35	11	522	523	2300	87	13	1778	1678	1
32	11	480	481	2315	96	13	1835	1726	1
48	11	765	766	2318	82	8	1553	1463	1
16	11	239	240	2322	83	6	2083	1994	1
33	12	497	500	2325	75	5	1828	1748	3
49	31	771	772	2489	207	19	1718	1492	1
0	0	0	0	2489	11	0	2489	2478	0
