id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
7	0	61	96	105	3	2	44	39	35
12	0	144	251	293	15	2	149	132	107
11	0	142	272	365	30	4	223	189	130
21	0	335	397	438	20	1	103	82	62
29	0	429	448	502	19	3	73	51	19
13	0	149	505	526	11	1	377	365	356
36	0	512	567	595	5	5	83	73	55
41	0	584	692	698	6	0	114	108	108
40	0	546	631	794	53	10	248	185	85
45	0	625	833	839	6	0	214	208	208
50	0	678	707	851	15	1	173	157	29
49	0	662	904	909	5	0	247	242	242
46	0	640	900	966	31	4	326	291	260
25	0	392	1015	1016	1	0	624	623	623
31	0	460	1196	1254	28	1	794	765	736
33	0	464	1391	1479	29	4	1015	982	927
38	0	532	1485	1499	14	0	967	953	953
23	0	369	1402	1535	53	5	1166	1108	1033
18	0	261	296	1613	33	10	1352	1309	35
20	0	304	370	1659	30	5	1355	1320	66
44	0	614	917	1669	24	6	1055	1025	303
35	0	485	1377	1673	24	6	1188	1158	892
15	0	190	234	1753	58	6	1563	1499	44
14	0	175	222	1974	37	4	1799	1758	47
24	0	371	569	2060	85	6	1689	1598	198
39	0	534	1536	2159	38	4	1625	1583	1002
27	0	417	439	2400	39	3	1983	1941	22
4	0	48	532	2480	92	7	2432	2333	484
47	0	641	662	2507	31	1	1866	1834	21
28	0	426	1027	2609	61	8	2183	2114	601
6	0	58	65	2665	91	8	2607	2508	7
19	0	287	366	2668	114	18	2381	2249	79
17	0	246	257	2692	57	6	2446	2383	11
5	0	55	98	2711	130	19	2656	2507	43
16	0	234	1188	2770	73	6	2536	2457	954
32	0	462	1257	2830	96	4	2368	2268	795
48	0	658	728	2848	100	15	2190	2075	70
8	0	67	1105	2876	128	14	2809	2667	1038
43	0	610	880	2906	82	3	2296	2211	270
42	0	602	746	2923	72	9	2321	2240	144
30	0	453	973	3052	74	11	2599	2514	520
37	0	531	1393	3058	84	14	2527	2429	862
10	0	110	152	3148	50	3	3038	2985	42
2	0	39	42	3234	131	15	3195	3049	3
34	0	477	493	3304	255	31	2827	2541	16
3	0	47	61	3343	115	10	3296	3171	14
1	0	0	1	3370	163	33	3370	3174	1
9	0	93	1017	3447	168	29	3354	3157	924
22	0	362	633	3577	195	18	3215	3002	271
26	0	414	919	3658	259	38	3244	2947	505
0	0	0	0	3658	5	0	3658	3653	0
