id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
2	0	20	66	258	158	1	238	79	46
1	0	0	10	310	102	3	310	205	10
20	0	298	343	664	128	4	366	234	45
5	0	58	320	683	135	5	625	485	262
29	0	480	711	712	1	0	232	231	231
8	0	95	693	759	21	1	664	642	598
13	0	159	722	775	20	1	616	595	563
26	0	394	803	913	29	2	519	488	409
25	0	392	814	957	46	1	565	518	422
21	0	319	998	1048	3	2	729	724	679
6	0	66	1182	1212	30	0	1146	1116	1116
24	0	385	1010	1261	82	4	876	790	625
30	0	486	785	1367	120	16	881	745	299
11	0	121	1283	1418	51	5	1297	1241	1162
9	0	99	1445	1460	15	0	1361	1346	1346
4	0	29	1377	1531	36	3	1502	1463	1348
16	0	180	1483	1554	37	1	1374	1336	1303
27	0	417	1582	1652	38	1	1235	1196	1165
17	0	264	1564	1668	26	3	1404	1375	1300
19	0	278	1759	1904	23	3	1626	1600	1481
23	0	348	1691	1927	51	8	1579	1520	1343
14	0	161	1678	1942	70	6	1781	1705	1517
3	0	22	1968	1980	12	0	1958	1946	1946
22	0	341	1952	2063	32	5	1722	1685	1611
7	0	92	2010	2079	33	2	1987	1952	1918
28	0	451	2089	2141	14	1	1690	1675	1638
18	0	270	2100	2162	29	1	1892	1862	1830
15	0	179	2197	2213	16	0	2034	2018	2018
10	0	102	2172	2260	28	5	2158	2125	2070
12	0	122	2234	2300	11	2	2178	2165	2112
0	0	0	0	2300	-17	0	2300	2317	0
