id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
20	0	147	210	282	72	0	135	63	63
41	0	321	332	338	6	0	17	11	11
21	0	168	348	355	7	0	187	180	180
40	0	306	512	537	25	0	231	206	206
54	0	506	538	606	68	0	100	32	32
77	0	692	761	796	27	3	104	74	69
85	0	756	770	799	8	2	43	33	14
92	0	837	867	890	23	0	53	30	30
87	0	796	850	930	55	1	134	78	54
124	0	1107	1136	1269	133	0	162	29	29
176	0	1701	1758	1791	33	0	90	57	57
186	0	1786	1825	1834	9	0	48	39	39
192	0	1828	1852	1864	12	0	36	24	24
179	0	1753	1792	1872	55	3	119	61	39
195	0	1861	1873	1982	43	1	121	77	12
206	0	1945	1983	2056	60	2	111	49	38
198	0	1888	2070	2140	70	0	252	182	182
208	0	1976	1985	2164	46	3	188	139	9
228	0	2158	2241	2297	21	1	139	117	83
234	0	2228	2253	2513	230	2	285	53	25
237	0	2258	2306	2566	62	2	308	244	48
260	0	2501	2544	2596	33	2	95	60	43
284	0	2783	2812	2843	31	0	60	29	29
276	0	2700	2791	2868	39	4	168	125	91
291	0	2835	2853	2880	14	1	45	30	18
73	0	645	2881	2977	54	1	2332	2277	2236
306	0	3028	3048	3148	100	0	120	20	20
302	0	2959	3020	3155	17	3	196	176	61
314	0	3138	3184	3225	41	0	87	46	46
305	0	2989	3031	3248	63	2	259	194	42
323	0	3241	3288	3377	32	1	136	103	47
337	0	3395	3517	3521	4	0	126	122	122
360	0	3695	3795	3813	18	0	118	100	100
343	0	3512	3828	3866	38	0	354	316	316
380	0	3929	4006	4018	12	0	89	77	77
403	0	4215	4274	4526	126	2	311	183	59
445	0	4654	4676	4718	42	0	64	22	22
452	0	4759	4787	4824	32	1	65	32	28
471	0	4980	5058	5083	18	1	103	84	78
479	0	5080	5138	5205	39	2	125	84	58
500	0	5312	5380	5473	68	1	161	92	68
285	0	2811	5392	5491	40	1	2680	2639	2581
499	0	5307	5497	5525	14	2	218	202	190
497	0	5282	5604	5617	13	0	335	322	322
495	0	5265	5662	5687	25	0	422	397	397
487	0	5170	5937	5944	7	0	774	767	767
143	0	1303	6037	6222	70	2	4919	4847	4734
123	0	1096	6223	6225	2	0	5129	5127	5127
288	0	2826	6226	6393	59	5	3567	3503	3400
144	0	1305	6495	6504	9	0	5199	5190	5190
6	0	31	6493	6632	128	1	6601	6472	6462
496	0	5273	6394	6689	82	2	1416	1332	1121
488	0	5183	6701	6721	20	0	1538	1518	1518
244	0	2363	6690	6751	39	1	4388	4348	4327
243	0	2352	6776	6800	13	1	4448	4434	4424
60	0	586	6752	6861	82	3	6275	6190	6166
114	0	1027	6801	6914	61	2	5887	5824	5774
484	0	5139	6935	7102	93	3	1963	1867	1796
481	0	5118	7231	7246	15	0	2128	2113	2113
140	0	1285	7294	7310	16	0	6025	6009	6009
218	0	2065	7468	7583	68	2	5518	5448	5403
121	0	1077	7851	7857	6	0	6780	6774	6774
145	0	1314	7858	7881	23	0	6567	6544	6544
292	0	2849	7882	7948	46	1	5099	5052	5033
474	0	5035	8013	8159	24	5	3124	3095	2978
473	0	5022	8302	8305	3	0	3283	3280	3280
301	0	2931	8402	8547	109	1	5616	5506	5471
472	0	4998	8587	8616	29	0	3618	3589	3589
36	0	257	9055	9128	73	0	8871	8798	8798
58	0	541	9043	9190	67	2	8649	8580	8502
149	0	1335	9198	9236	13	1	7901	7887	7863
454	0	4778	9142	9239	34	3	4461	4424	4364
469	0	4956	9240	9253	13	0	4297	4284	4284
308	0	3073	9254	9296	33	1	6223	6189	6181
117	0	1055	9326	9380	32	1	8325	8292	8271
468	0	4928	9416	9530	28	3	4602	4571	4488
310	0	3084	9784	9866	46	2	6782	6734	6700
462	0	4882	9775	9919	68	2	5037	4967	4893
312	0	3124	10069	10147	30	1	7023	6992	6945
153	0	1385	10148	10216	36	1	8831	8794	8763
461	0	4880	10235	10327	71	1	5447	5375	5355
446	0	4666	10340	10389	32	1	5723	5690	5674
459	0	4843	10438	10442	4	0	5599	5595	5595
316	0	3155	10472	10488	16	0	7333	7317	7317
28	0	210	10443	10517	56	1	10307	10250	10233
238	0	2264	10518	10541	23	0	8277	8254	8254
141	0	1292	10565	10664	76	1	9372	9295	9273
150	0	1337	10708	10762	40	1	9425	9384	9371
229	0	2166	10772	10775	3	0	8609	8606	8606
222	0	2096	10813	10934	109	3	8838	8726	8717
450	0	4727	11016	11077	61	0	6350	6289	6289
78	0	713	11090	11094	4	0	10381	10377	10377
113	0	1018	11104	11126	22	0	10108	10086	10086
220	0	2089	11141	11161	20	0	9072	9052	9052
221	0	2090	11078	11166	36	3	9076	9037	8988
442	0	4634	11173	11277	29	2	6643	6612	6539
155	0	1397	11285	11381	42	3	9984	9939	9888
110	0	1003	11352	11404	40	1	10401	10360	10349
444	0	4643	11405	11469	34	1	6826	6791	6762
441	0	4632	11489	11523	7	1	6891	6883	6857
215	0	2043	11537	11759	68	10	9716	9638	9494
219	0	2080	11726	11775	22	1	9695	9672	9646
109	0	987	11803	11820	17	0	10833	10816	10816
322	0	3230	11908	11996	17	1	8766	8748	8678
433	0	4559	11902	12045	53	3	7486	7430	7343
158	0	1414	12046	12122	32	1	10708	10675	10632
