id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
15	0	129	276	281	5	0	152	147	147
12	0	106	222	510	5	1	404	398	116
2	0	5	14	955	49	4	950	897	9
48	0	466	996	1008	12	0	542	530	530
54	0	503	1093	1095	2	0	592	590	590
4	0	10	40	1202	55	2	1192	1135	30
71	0	757	1559	1565	6	0	808	802	802
39	0	394	812	1741	23	0	1347	1324	418
44	0	428	907	1954	18	0	1526	1508	479
13	0	108	224	2370	37	1	2262	2224	116
56	0	535	1148	2454	25	0	1919	1894	613
117	0	1174	2481	2488	7	0	1314	1307	1307
118	0	1177	2489	2505	16	0	1328	1312	1312
27	0	253	555	2585	34	2	2332	2296	302
132	0	1323	2787	2792	5	0	1469	1464	1464
67	0	697	1447	3054	18	0	2357	2339	750
69	0	728	1509	3180	19	0	2452	2433	781
8	0	67	145	3200	46	2	3133	3085	78
35	0	371	744	3270	28	0	2899	2871	373
72	0	761	1566	3292	20	0	2531	2511	805
158	0	1593	3332	3333	1	0	1740	1739	1739
38	0	392	799	3573	28	0	3181	3153	407
41	0	406	851	3742	26	0	3336	3310	445
182	0	1847	3821	3830	9	0	1983	1974	1974
94	0	962	2020	4271	14	0	3309	3295	1058
208	0	2053	4317	4323	6	0	2270	2264	2264
47	0	462	969	4337	34	2	3875	3839	507
217	0	2158	4512	4519	7	0	2361	2354	2354
218	0	2167	4520	4531	11	0	2364	2353	2353
101	0	1046	2197	4635	16	1	3589	3572	1151
226	0	2226	4672	4680	8	0	2454	2446	2446
228	0	2230	4707	4719	12	0	2489	2477	2477
229	0	2249	4733	4735	2	0	2486	2484	2484
105	0	1081	2270	4795	10	2	3714	3702	1189
244	0	2423	5036	5048	12	0	2625	2613	2613
115	0	1149	2428	5083	14	0	3934	3920	1279
120	0	1196	2532	5238	17	0	4042	4025	1336
261	0	2626	5361	5373	12	0	2747	2735	2735
126	0	1277	2665	5493	18	0	4216	4198	1388
271	0	2767	5605	5615	10	0	2848	2838	2838
272	0	2768	5629	5630	1	0	2862	2861	2861
281	0	2852	5800	5806	6	0	2954	2948	2948
302	0	3107	6230	6234	4	0	3127	3123	3123
17	0	146	321	6239	41	1	6093	6051	175
150	0	1520	3165	6344	10	1	4824	4813	1645
318	0	3298	6532	6539	7	0	3241	3234	3234
156	0	1581	3293	6541	13	0	4960	4947	1712
320	0	3311	6555	6567	12	0	3256	3244	3244
326	0	3384	6678	6687	9	0	3303	3294	3294
162	0	1638	3412	6768	12	3	5130	5115	1774
335	0	3471	6863	6869	6	0	3398	3392	3392
343	0	3547	7024	7028	4	0	3481	3477	3477
171	0	1775	3626	7207	22	0	5432	5410	1851
40	0	402	838	7245	40	2	6843	6801	436
177	0	1825	3743	7404	14	0	5579	5565	1918
367	0	3824	7549	7551	2	0	3727	3725	3725
373	0	3877	7649	7651	2	0	3774	3772	3772
378	0	3908	7732	7743	11	0	3835	3824	3824
195	0	1927	4048	8044	17	0	6117	6100	2121
393	0	4068	8045	8046	1	0	3978	3977	3977
196	0	1929	4074	8070	11	3	6141	6127	2145
93	0	960	2007	8399	29	0	7439	7410	1047
211	0	2100	4390	8600	19	0	6500	6481	2290
215	0	2146	4484	8804	13	2	6658	6643	2338
427	0	4540	8839	8849	10	0	4309	4299	4299
222	0	2183	4576	9003	17	0	6820	6803	2393
104	0	1076	2242	9288	27	1	8212	8184	1166
108	0	1091	2292	9391	27	0	8300	8273	1201
454	0	4860	9437	9440	3	0	4580	4577	4577
236	0	2343	4878	9509	21	0	7166	7145	2535
24	0	225	493	9585	47	2	9360	9311	268
466	0	5020	9759	9762	3	0	4742	4739	4739
485	0	5163	10120	10124	4	0	4961	4957	4957
264	0	2640	5413	10501	15	1	7861	7845	2773
128	0	1286	2704	10638	33	2	9352	9317	1418
65	0	586	1309	10723	32	1	10137	10104	723
282	0	2857	5807	10859	21	0	8002	7981	2950
139	0	1405	2924	11039	28	1	9634	9605	1519
146	0	1478	3081	11293	26	0	9815	9789	1603
147	0	1499	3120	11316	35	1	9817	9781	1621
304	0	3151	6278	11345	8	1	8194	8185	3127
18	0	155	334	11368	61	6	11213	11146	179
312	0	3252	6431	11468	11	1	8216	8204	3179
322	0	3363	6624	11644	17	0	8281	8264	3261
165	0	1667	3470	11906	33	0	10239	10206	1803
79	0	785	1669	11951	22	4	11166	11140	884
353	0	3679	7228	12229	23	0	8550	8527	3549
355	0	3706	7298	12285	23	0	8579	8556	3592
361	0	3778	7431	12406	15	0	8628	8613	3653
87	0	889	1864	12634	38	0	11745	11707	975
185	0	1879	3890	12665	17	4	10786	10765	2011
191	0	1911	3991	12851	18	1	10940	10921	2080
209	0	2077	4338	13442	35	0	11365	11330	2261
213	0	2125	4442	13638	30	0	11513	11483	2317
3	0	9	27	13757	96	2	13748	13650	18
433	0	4577	8959	13850	20	0	9273	9253	4382
100	0	1042	2171	13891	35	1	12849	12813	1129
441	0	4636	9105	13973	11	1	9337	9325	4469
444	0	4682	9191	14050	16	1	9368	9351	4509
449	0	4801	9314	14191	18	1	9390	9371	4513
450	0	4805	9323	14203	23	0	9398	9375	4518
112	0	1133	2371	14497	40	0	13364	13324	1238
25	0	240	515	14543	67	4	14303	14232	275
114	0	1148	2418	14678	41	1	13530	13488	1270
248	0	2484	5112	14877	32	1	12393	12360	2628
251	0	2493	5150	14931	35	0	12438	12403	2657
486	0	5189	10138	14949	16	0	9760	9744	4949
61	0	576	1249	15364	40	3	14788	14745	673
279	0	2843	5761	15664	29	2	12821	12790	2918
295	0	2977	6068	15942	31	3	12965	12931	3091
296	0	2997	6094	15975	21	2	12978	12955	3097
297	0	3000	6107	15987	35	0	12987	12952	3107
298	0	3015	6133	16007	27	1	12992	12964	3118
299	0	3023	6145	16031	34	0	13008	12974	3122
153	0	1549	3240	16289	47	1	14740	14692	1691
313	0	3259	6449	16300	29	1	13041	13011	3190
316	0	3268	6493	16351	35	0	13083	13048	3225
324	0	3381	6663	16454	27	0	13073	13046	3282
75	0	773	1615	16501	50	1	15728	15677	842
163	0	1645	3429	16575	41	0	14930	14889	1784
339	0	3500	6929	16703	27	2	13203	13174	3429
166	0	1679	3492	16711	44	1	15032	14987	1813
358	0	3734	7363	17036	25	0	13302	13277	3629
178	0	1826	3756	17073	37	5	15247	15205	1930
369	0	3832	7565	17202	20	1	13370	13349	3733
380	0	3922	7770	17369	31	1	13447	13415	3848
382	0	3935	7809	17397	24	2	13462	13436	3874
10	0	82	184	17462	79	2	17380	17299	102
21	0	204	425	17792	66	1	17588	17521	221
46	0	455	956	18029	63	4	17574	17507	501
96	0	986	2072	18117	49	1	17131	17081	1086
428	0	4543	8850	18359	32	3	13816	13781	4307
220	0	2178	4550	18391	39	1	16213	16173	2372
435	0	4587	8985	18447	27	3	13860	13830	4398
223	0	2195	4602	18464	32	1	16269	16236	2407
225	0	2216	4651	18543	29	1	16327	16297	2435
53	0	498	1080	18779	63	2	18281	18216	582
459	0	4903	9562	18892	21	2	13989	13966	4659
483	0	5144	10068	19337	31	0	14193	14162	4924
58	0	560	1203	19568	67	0	19008	18941	643
123	0	1241	2598	19694	54	2	18453	18397	1357
265	0	2663	5435	19748	41	0	17085	17044	2772
266	0	2669	5461	19771	45	0	17102	17057	2792
28	0	266	582	19946	64	2	19680	19614	316
290	0	2934	5987	20235	41	2	17301	17258	3053
140	0	1422	2957	20312	52	0	18890	18838	1535
33	0	333	690	20436	69	3	20103	20031	357
332	0	3445	6808	20889	32	2	17444	17410	3363
78	0	779	1654	20935	41	3	20156	20112	875
9	0	75	171	21045	97	1	20970	20872	96
81	0	830	1742	21174	71	0	20344	20273	912
42	0	415	877	21677	82	0	21262	21180	462
193	0	1916	4022	21871	53	3	19955	19899	2106
194	0	1925	4035	21880	54	1	19955	19900	2110
401	0	4143	8201	22064	26	6	17921	17889	4058
97	0	990	2085	22391	70	2	21401	21329	1095
418	0	4410	8614	22414	31	3	18004	17970	4204
421	0	4419	8662	22455	37	0	18036	17999	4243
439	0	4629	9079	22743	47	1	18114	18066	4450
106	0	1083	2274	22928	64	2	21845	21779	1191
241	0	2384	4961	23219	49	1	20835	20785	2577
242	0	2412	4997	23236	38	2	20824	20784	2585
467	0	5036	9789	23261	29	2	18225	18194	4753
468	0	5039	9802	23274	48	0	18235	18187	4763
470	0	5050	9825	23295	42	2	18245	18201	4775
471	0	5052	9838	23300	37	3	18248	18208	4786
245	0	2433	5062	23324	51	2	20891	20838	2629
116	0	1173	2455	23403	66	0	22230	22164	1282
487	0	5190	10151	23532	46	2	18342	18294	4961
121	0	1198	2545	23668	51	2	22470	22417	1347
122	0	1220	2571	23720	43	3	22500	22454	1351
259	0	2583	5307	23780	52	4	21197	21141	2724
124	0	1247	2611	23811	29	5	22564	22530	1364
262	0	2631	5374	23823	54	2	21192	21136	2743
269	0	2705	5533	23913	40	1	21208	21167	2828
270	0	2733	5572	23929	35	2	21196	21159	2839
1	0	0	1	24043	122	4	24043	23917	1
66	0	615	1361	24082	72	3	23467	23392	746
138	0	1402	2911	24238	56	1	22836	22779	1509
291	0	2936	5994	24246	45	3	21310	21262	3058
155	0	1576	3271	24635	66	0	23059	22993	1695
161	0	1637	3399	24786	55	2	23149	23092	1762
76	0	774	1628	24828	77	6	24054	23971	854
334	0	3465	6837	24863	46	2	21398	21350	3372
164	0	1657	3454	24869	60	1	23212	23151	1797
80	0	786	1678	24936	71	2	24150	24077	892
345	0	3562	7055	24982	42	1	21420	21377	3493
169	0	1743	3574	25010	64	0	23267	23203	1831
170	0	1770	3613	25074	53	4	23304	23247	1843
172	0	1782	3652	25130	56	1	23348	23291	1870
83	0	860	1794	25181	68	4	24321	24249	934
386	0	3979	7893	25628	53	1	21649	21595	3914
390	0	4030	7974	25697	48	2	21667	21617	3944
88	0	911	1916	25727	81	0	24816	24735	1005
90	0	919	1942	25836	74	1	24917	24842	1023
