id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	0	0	1	76	30	2	76	44	1
3	0	21	39	181	31	1	160	128	18
5	0	58	86	209	16	1	151	134	28
7	0	65	103	253	24	0	188	164	38
4	0	44	77	366	14	1	322	307	33
22	0	176	380	386	6	0	210	204	204
50	0	427	941	944	3	0	517	514	514
10	0	91	182	965	30	4	874	840	91
51	0	441	966	976	10	0	535	525	525
27	0	224	469	1058	16	1	834	817	245
56	0	490	1059	1072	13	0	582	569	569
17	0	139	306	1415	30	1	1276	1245	167
83	0	810	1686	1687	1	0	877	876	876
43	0	384	830	1757	18	1	1373	1354	446
90	0	871	1811	1824	13	0	953	940	940
11	0	102	194	2079	43	0	1977	1934	92
133	0	1291	2686	2690	4	0	1399	1395	1395
66	0	616	1315	2755	25	0	2139	2114	699
34	0	309	634	2832	35	0	2523	2488	325
141	0	1398	2911	2918	7	0	1520	1513	1513
72	0	707	1445	3071	18	0	2364	2346	738
166	0	1701	3522	3532	10	0	1831	1821	1821
195	0	1957	4118	4121	3	0	2164	2161	2161
26	0	220	453	4390	32	3	4170	4135	233
211	0	2137	4482	4486	4	0	2349	2345	2345
118	0	1151	2366	5048	21	0	3897	3876	1215
247	0	2494	5229	5238	9	0	2744	2735	2735
126	0	1198	2509	5322	20	0	4124	4104	1311
252	0	2530	5323	5325	2	0	2795	2793	2793
31	0	255	543	5382	41	1	5127	5085	288
132	0	1260	2634	5512	22	0	4252	4230	1374
32	0	260	556	5522	41	1	5262	5220	296
259	0	2660	5523	5525	2	0	2865	2863	2863
65	0	594	1276	5544	29	0	4950	4921	682
304	0	3146	6411	6423	12	0	3277	3265	3265
308	0	3183	6491	6494	3	0	3311	3308	3308
76	0	733	1522	6535	15	2	5802	5785	789
18	0	151	332	6572	58	0	6421	6363	181
317	0	3313	6712	6713	1	0	3400	3399	3399
80	0	776	1606	6843	38	2	6067	6027	830
20	0	163	352	7006	54	2	6843	6787	189
333	0	3610	7151	7158	7	0	3548	3541	3541
184	0	1817	3841	7688	15	0	5871	5856	2024
47	0	414	889	7910	38	1	7496	7457	475
193	0	1916	4057	8158	21	1	6242	6220	2141
394	0	4146	8344	8353	9	0	4207	4198	4198
25	0	189	415	8424	60	4	8235	8171	226
434	0	4626	9266	9272	6	0	4646	4640	4640
221	0	2209	4644	9324	20	0	7115	7095	2435
225	0	2234	4721	9487	23	1	7253	7229	2487
445	0	4744	9488	9495	7	0	4751	4744	4744
446	0	4765	9517	9520	3	0	4755	4752	4752
454	0	4819	9643	9655	12	0	4836	4824	4824
484	0	5133	10286	10298	12	0	5165	5153	5153
496	0	5240	10510	10521	11	0	5281	5270	5270
263	0	2711	5597	10875	16	1	8164	8147	2886
134	0	1302	2704	10888	25	1	9586	9560	1402
16	0	127	280	10933	65	2	10806	10739	153
68	0	651	1359	11107	40	2	10456	10414	708
279	0	2882	5903	11181	14	4	8299	8281	3021
282	0	2892	5938	11221	16	0	8329	8313	3046
160	0	1626	3366	12067	31	0	10441	10410	1740
325	0	3449	6937	12153	12	1	8704	8691	3488
329	0	3489	7007	12219	19	0	8730	8711	3518
164	0	1691	3483	12221	25	0	10530	10505	1792
338	0	3641	7250	12456	9	1	8815	8805	3609
179	0	1800	3760	12721	19	3	10921	10899	1960
46	0	409	876	12961	36	2	12552	12514	467
395	0	4183	8406	13569	15	1	9386	9370	4223
396	0	4231	8456	13609	22	0	9378	9356	4225
397	0	4233	8469	13618	18	2	9385	9365	4236
405	0	4321	8636	13806	17	0	9485	9468	4315
204	0	2059	4320	13832	31	0	11773	11742	2261
213	0	2141	4500	14142	30	0	12001	11971	2359
214	0	2160	4531	14209	24	1	12049	12024	2371
220	0	2189	4604	14358	30	1	12169	12138	2415
109	0	1058	2201	14494	39	0	13436	13397	1143
226	0	2235	4735	14576	22	1	12341	12318	2500
458	0	4884	9753	14823	20	2	9939	9917	4869
28	0	232	497	14858	58	4	14626	14564	265
466	0	4995	9944	15018	17	0	10023	10006	4949
237	0	2365	5013	15120	34	0	12755	12721	2648
