id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
70	0	971	1074	1077	3	0	106	103	103
71	0	973	1106	1189	13	0	216	203	133
74	0	1027	1455	1466	11	0	439	428	428
79	0	1096	1639	1644	5	0	548	543	543
99	0	1320	1550	1672	10	1	352	341	230
78	0	1079	1101	1711	9	1	632	622	22
43	0	589	1971	1985	14	0	1396	1382	1382
5	0	32	78	2612	12	1	2580	2567	46
19	0	268	381	2769	33	2	2501	2466	113
1	1	0	5	3460	25	0	3460	3435	5
83	1	1124	1150	3770	15	0	2646	2631	26
87	1	1212	2127	4185	34	1	2973	2938	915
68	1	906	1001	4419	47	3	3513	3463	95
55	2	741	2814	5563	34	0	4822	4788	2073
63	2	821	3206	5572	37	1	4751	4713	2385
42	2	577	594	5664	51	1	5087	5035	17
37	2	489	644	5855	48	1	5366	5317	155
10	2	78	198	6612	55	1	6534	6478	120
59	3	788	3031	7475	62	3	6687	6622	2243
72	3	996	1194	7585	104	4	6589	6481	198
2	3	12	17	7721	52	0	7709	7657	5
64	3	842	3226	8101	77	2	7259	7180	2384
20	3	272	456	8511	45	1	8239	8193	184
24	3	328	2363	8616	45	1	8288	8242	2035
86	3	1204	2030	9054	66	4	7850	7780	826
47	4	603	2376	9543	107	4	8940	8829	1773
66	4	878	901	9733	91	1	8855	8763	23
0	0	0	-1	10006	10006	0	10006	0	-1
