id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
70	0	845	1193	1381	3	1	536	532	348
41	0	554	1713	1797	11	2	1243	1230	1159
49	0	645	2478	2760	27	1	2115	2087	1833
16	0	179	3079	3089	10	0	2910	2900	2900
64	1	778	3288	3391	22	1	2613	2590	2510
10	1	143	216	3491	30	0	3348	3318	73
91	1	993	2172	3522	23	0	2529	2506	1179
37	1	495	802	3615	17	0	3120	3103	307
1	1	0	5	3635	45	0	3635	3590	5
18	1	191	271	3772	28	0	3581	3553	80
24	1	356	2229	4237	19	1	3881	3861	1873
98	1	1075	1839	4562	36	1	3487	3450	764
6	1	117	139	4592	38	2	4475	4435	22
32	1	456	3207	4989	29	0	4533	4504	2751
25	1	357	2462	5017	29	3	4660	4628	2105
57	1	726	2943	5272	28	1	4546	4517	2217
34	2	466	528	5771	56	3	5305	5246	62
60	2	740	3073	5830	54	4	5090	5032	2333
56	2	725	2885	5838	42	1	5113	5070	2160
13	2	165	181	5927	32	0	5762	5730	16
48	2	636	2360	6068	32	0	5432	5400	1724
81	2	919	1728	6662	49	0	5743	5694	809
87	2	954	2016	6824	31	0	5870	5839	1062
8	2	132	2905	7311	66	2	7179	7111	2773
51	2	649	2608	7349	66	3	6700	6631	1959
65	2	792	831	7408	84	2	6616	6530	39
28	2	408	2845	7417	38	1	7009	6970	2437
7	2	119	2440	7443	48	5	7324	7271	2321
79	2	912	1591	7499	53	1	6587	6533	679
74	3	881	1346	7810	54	0	6929	6875	465
9	3	134	186	7885	149	6	7751	7596	52
17	3	181	256	7895	72	0	7714	7642	75
42	3	557	1790	8478	63	1	7921	7857	1233
72	3	859	1266	8615	89	5	7756	7662	407
45	3	579	2096	8724	53	1	8145	8091	1517
100	3	1088	1206	9225	51	0	8137	8086	118
59	4	733	3058	9670	94	5	8937	8838	2325
82	4	924	1775	9738	78	4	8814	8732	851
38	4	503	1286	9881	84	2	9378	9292	783
71	4	852	1246	9954	87	3	9102	9012	394
0	0	0	-1	10006	10006	0	10006	0	-1
