id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
25	0	315	377	489	8	3	174	163	62
22	0	255	527	587	4	2	332	326	272
17	1	217	240	665	14	3	448	431	23
4	1	21	44	755	3	0	734	731	23
13	2	134	183	1088	16	4	954	934	49
23	2	291	313	1130	13	0	839	826	22
21	3	253	474	1363	24	1	1110	1085	221
19	5	230	293	2299	16	6	2069	2047	63
20	6	233	301	2411	28	4	2178	2146	68
16	0	206	2458	2460	2	0	2254	2252	2252
24	7	303	564	2778	41	8	2475	2426	261
12	7	122	353	2867	34	5	2745	2706	231
15	3	183	2523	3037	18	5	2854	2831	2340
14	4	181	2598	3103	32	13	2922	2877	2417
1	7	0	10	3175	11	4	3175	3160	10
9	1	71	117	3213	20	12	3142	3110	46
1	7	0	10	3300	12	4	3300	3284	10
8	1	69	3312	3411	10	5	3342	3327	3243
7	3	49	3310	3542	18	4	3493	3471	3261
6	7	41	81	3556	46	7	3515	3462	40
18	8	221	263	3597	23	3	3376	3350	42
10	9	83	124	3741	47	8	3658	3603	41
3	10	14	24	3779	20	13	3765	3732	10
5	12	34	79	3980	29	12	3946	3905	45
11	17	114	227	4098	77	23	3984	3884	113
0	0	0	0	4098	-8	0	4098	4106	0
