id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
20	0	167	250	252	2	0	85	83	83
19	0	151	239	314	3	2	163	158	88
12	0	86	417	502	7	6	416	403	331
7	0	63	443	582	6	2	519	511	380
16	1	119	654	837	18	6	718	694	535
15	1	113	615	941	17	3	828	808	502
23	1	189	403	1177	12	5	988	971	214
21	1	183	290	1270	15	7	1087	1065	107
18	1	134	177	1281	10	1	1147	1136	43
11	2	79	350	1765	22	4	1686	1660	271
13	2	89	553	1979	17	2	1890	1871	464
1	2	0	10	2007	22	13	2007	1972	10
9	4	69	123	2442	16	3	2373	2354	54
4	4	28	440	2540	15	3	2512	2494	412
14	4	91	565	2668	6	4	2577	2567	474
8	4	66	604	2731	35	17	2665	2613	538
6	6	48	79	3156	31	10	3108	3067	31
5	7	46	73	3353	16	1	3307	3290	27
24	7	192	262	3540	31	12	3348	3305	70
3	10	15	56	3849	8	1	3834	3825	41
25	10	201	262	4078	42	15	3877	3820	61
17	11	124	158	4170	23	7	4046	4016	34
10	14	76	134	4507	89	30	4431	4312	58
2	17	10	20	4966	61	23	4956	4872	10
0	0	0	0	5005	147	0	5005	4858	0
