id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	0	0	10	43	2	2	43	39	10
12	0	156	201	204	3	0	48	45	45
25	0	389	464	466	2	0	77	75	75
20	0	326	361	652	3	1	326	322	35
5	0	61	240	835	5	2	774	767	179
7	1	80	142	1084	82	10	1004	912	62
23	1	351	502	1117	38	6	766	722	151
2	0	9	19	1128	1013	6	1119	100	10
18	1	299	958	1139	17	0	840	823	659
22	1	341	441	1485	16	5	1144	1123	100
19	1	313	336	1751	10	5	1438	1423	23
24	2	359	393	1791	30	12	1432	1390	34
1	2	0	10	2001	4	2	2001	1995	10
21	3	334	427	2499	35	14	2165	2116	93
6	4	74	121	2609	12	2	2535	2521	47
10	5	145	907	3001	26	6	2856	2824	762
3	6	47	57	3207	14	4	3160	3142	10
4	6	48	118	3306	19	10	3258	3229	70
14	8	230	250	3518	40	10	3288	3238	20
9	8	118	155	3635	14	1	3517	3502	37
15	9	252	304	3689	33	13	3437	3391	52
16	9	261	821	3702	67	18	3441	3356	560
8	10	111	698	3766	27	9	3655	3619	587
17	11	294	846	3778	31	7	3484	3446	552
13	14	163	239	3832	24	1	3669	3644	76
0	0	0	0	3832	-20	0	3832	3852	0
