id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
5	0	39	57	98	7	0	59	52	18
27	0	326	451	621	6	0	295	289	125
20	0	197	289	746	22	3	549	524	92
30	0	407	552	750	8	4	343	331	145
24	0	315	423	802	11	0	487	476	108
1	0	0	1	860	47	4	860	809	1
4	0	38	51	994	39	5	956	912	13
31	0	423	574	1006	14	1	583	568	151
45	0	649	863	1089	7	0	440	433	214
50	0	721	952	1185	7	2	464	455	231
18	0	165	242	1325	27	3	1160	1130	77
9	0	85	120	1390	38	6	1305	1261	35
28	0	369	501	1552	16	5	1183	1162	132
23	0	297	403	1629	23	6	1332	1303	106
34	0	461	622	1692	25	6	1231	1200	161
33	0	437	600	2033	30	2	1596	1564	163
44	0	647	861	2247	29	3	1600	1568	214
6	0	55	79	2343	56	7	2288	2225	24
46	0	676	890	2441	38	9	1765	1718	214
25	0	317	429	2545	48	6	2228	2174	112
21	0	211	307	2681	64	3	2470	2403	96
35	0	482	647	2735	50	3	2253	2200	165
10	0	96	136	2993	78	6	2897	2813	40
15	0	143	212	3720	81	8	3577	3488	69
3	0	5	13	3782	122	10	3777	3645	8
48	0	707	926	3792	73	11	3085	3001	219
2	0	3	7	4140	131	17	4137	3989	4
32	0	427	586	4226	108	17	3799	3674	159
43	0	622	829	4240	95	12	3618	3511	207
8	0	76	108	4500	125	21	4424	4278	32
47	0	677	893	4602	110	16	3925	3799	216
22	0	270	376	4619	117	20	4349	4212	106
49	0	714	935	4917	124	10	4203	4069	221
42	0	592	797	4964	124	21	4372	4227	205
16	0	151	224	4986	139	32	4835	4664	73
17	0	160	238	5158	143	22	4998	4833	78
12	0	111	164	5312	154	30	5201	5017	53
38	0	526	715	5329	150	13	4803	4640	189
11	0	101	148	5382	165	27	5281	5089	47
13	0	127	182	5398	180	15	5271	5076	55
40	0	568	757	5420	160	14	4852	4678	189
14	0	140	200	5664	192	21	5524	5311	60
19	0	190	277	5697	186	23	5507	5298	87
29	0	396	538	5857	202	24	5461	5235	142
7	0	59	90	5906	224	26	5847	5597	31
36	0	512	686	5994	229	20	5482	5233	174
39	0	533	727	6171	240	42	5638	5356	194
41	0	586	785	6321	279	62	5735	5394	199
37	0	520	704	6338	291	46	5818	5481	184
26	0	320	437	6411	347	56	6091	5688	117
0	0	0	0	6411	4	0	6411	6407	0
