id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
7	0	61	94	142	3	2	81	76	33
13	0	149	204	365	10	1	216	205	55
12	0	144	199	462	14	2	318	302	55
25	0	392	498	499	1	0	107	106	106
41	0	584	766	770	4	0	186	182	182
11	0	142	193	789	24	4	647	619	51
45	0	625	823	827	4	0	202	198	198
49	0	662	881	886	5	0	224	219	219
21	0	335	424	987	18	1	652	633	89
36	0	512	675	1129	4	5	617	608	163
38	0	532	699	1154	13	0	622	609	167
29	0	429	552	1193	15	3	764	746	123
20	0	304	394	1325	24	5	1021	992	90
50	0	678	904	1329	15	1	651	635	226
14	0	175	236	1346	33	4	1171	1134	61
10	0	110	158	1517	46	3	1407	1358	48
31	0	460	602	1618	27	1	1158	1130	142
18	0	261	339	1751	29	10	1490	1451	78
47	0	641	845	1823	26	1	1182	1155	204
27	0	417	536	1880	33	3	1463	1427	119
44	0	614	806	1942	22	6	1328	1300	192
33	0	464	613	1953	26	4	1489	1459	149
35	0	485	644	1993	23	6	1508	1479	159
15	0	190	258	2081	54	6	1891	1831	68
46	0	640	842	2131	29	4	1491	1458	202
39	0	534	705	2172	36	4	1638	1598	171
23	0	369	469	2247	50	5	1878	1823	100
17	0	246	318	2306	54	6	2060	2000	72
4	0	48	55	2456	86	7	2408	2315	7
16	0	234	300	2628	69	6	2394	2319	66
40	0	546	725	2649	49	10	2103	2044	179
28	0	426	546	2660	58	8	2234	2168	120
6	0	58	82	2759	85	8	2701	2608	24
30	0	453	584	2951	68	11	2498	2419	131
24	0	371	473	2987	80	6	2616	2530	102
3	0	47	52	3036	108	10	2989	2871	5
42	0	602	790	3044	71	9	2442	2362	188
43	0	610	800	3050	79	3	2440	2358	190
37	0	531	695	3173	78	14	2642	2550	164
32	0	462	606	3187	93	4	2725	2628	144
8	0	67	102	3218	122	14	3151	3015	35
2	0	39	46	3228	124	15	3189	3050	7
1	0	0	1	3248	159	33	3248	3056	1
5	0	55	73	3297	119	19	3242	3104	18
19	0	287	372	3355	102	18	3068	2948	85
48	0	658	869	3410	97	15	2752	2640	211
9	0	93	128	3563	162	29	3470	3279	35
22	0	362	463	3700	187	18	3338	3133	101
26	0	414	530	3867	246	38	3453	3169	116
34	0	477	624	3881	237	31	3404	3136	147
0	0	0	0	3881	3	0	3881	3878	0
