id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	0	0	1	114	32	1	114	81	1
11	0	135	182	185	3	0	50	47	47
3	0	6	11	866	44	8	860	808	5
44	0	544	763	1020	9	0	476	467	219
17	0	188	263	1040	18	2	852	832	75
18	0	209	286	1348	26	5	1139	1108	77
7	0	85	115	1350	34	2	1265	1229	30
21	0	238	330	1428	31	2	1190	1157	92
47	0	566	796	1526	14	2	960	944	230
40	0	460	657	1624	26	3	1164	1135	197
2	0	5	9	1744	52	13	1739	1674	4
12	0	146	197	1774	36	2	1628	1590	51
28	0	318	449	1833	28	4	1515	1483	131
15	0	174	237	1854	42	2	1680	1636	63
34	0	376	543	1923	29	4	1547	1514	167
6	0	76	100	1957	50	11	1881	1820	24
29	0	342	485	2029	28	5	1687	1654	143
9	0	90	125	2248	45	13	2158	2100	35
46	0	561	790	2268	32	4	1707	1671	229
32	0	349	507	2392	32	8	2043	2003	158
19	0	217	300	2482	52	5	2265	2208	83
31	0	345	497	2546	47	6	2201	2148	152
5	0	65	83	2665	71	6	2600	2523	18
13	0	164	217	2677	67	4	2513	2442	53
10	0	123	164	2970	75	8	2847	2764	41
24	0	273	385	3040	68	4	2767	2695	112
27	0	306	432	3082	64	13	2776	2699	126
33	0	355	519	3133	66	5	2778	2707	164
16	0	179	249	3136	73	9	2957	2875	70
36	0	409	590	3186	75	3	2777	2699	181
4	0	25	37	3252	105	7	3227	3115	12
23	0	268	370	3261	77	5	2993	2911	102
42	0	521	727	3350	73	5	2829	2751	206
20	0	222	312	3588	77	12	3366	3277	90
25	0	279	397	3651	82	17	3372	3273	118
22	0	243	342	3780	99	15	3537	3423	99
14	0	165	225	3844	115	14	3679	3550	60
35	0	395	573	3885	100	8	3490	3382	178
50	0	598	851	3895	93	11	3297	3193	253
26	0	287	409	3898	91	17	3611	3503	122
41	0	493	699	3912	90	10	3419	3319	206
30	0	343	491	3915	102	9	3572	3461	148
37	0	432	621	4118	119	9	3686	3558	189
38	0	443	633	4191	119	23	3748	3606	190
39	0	446	645	4195	131	11	3749	3607	199
8	0	89	119	4220	157	15	4131	3959	30
49	0	578	823	4240	128	20	3662	3514	245
43	0	539	751	4245	143	21	3706	3542	212
48	0	568	805	4263	137	24	3695	3534	237
45	0	546	769	4275	148	25	3729	3556	223
0	0	0	0	4275	0	0	4275	4275	0
