id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	0	0	1	22	9	1	22	12	1
4	0	13	23	49	4	1	36	31	10
2	0	5	6	92	18	6	87	63	1
3	0	7	11	97	15	1	90	74	4
7	0	32	56	196	13	7	164	144	24
16	0	140	197	397	14	5	257	238	57
5	0	26	41	399	27	2	373	344	15
22	0	233	316	448	9	2	215	204	83
11	0	93	121	725	28	1	632	603	28
28	0	283	392	991	14	1	708	693	109
35	0	343	483	1114	13	3	771	755	140
29	0	294	400	1415	21	5	1121	1095	106
14	0	114	155	1458	42	1	1344	1301	41
34	0	332	461	1493	24	2	1161	1135	129
44	0	487	669	1514	20	1	1027	1006	182
15	0	132	183	1566	39	4	1434	1391	51
18	0	163	228	2035	44	2	1872	1826	65
43	0	466	638	2040	31	8	1574	1535	172
32	0	321	438	2198	47	2	1877	1828	117
24	0	253	342	2390	53	3	2137	2081	89
26	0	278	373	2427	54	6	2149	2089	95
13	0	106	143	2481	62	17	2375	2296	37
45	0	528	714	2576	46	8	2048	1994	186
47	0	552	750	2588	35	8	2036	1993	198
12	0	94	127	2747	72	8	2653	2573	33
23	0	242	332	2832	64	8	2590	2518	90
21	0	198	279	2892	63	9	2694	2622	81
17	0	154	214	2907	73	11	2753	2669	60
19	0	175	246	2957	72	5	2782	2705	71
36	0	348	497	2961	65	5	2613	2543	149
37	0	349	503	2965	66	7	2616	2543	154
25	0	262	355	2970	69	4	2708	2635	93
40	0	402	567	3006	59	8	2604	2537	165
9	0	76	104	3112	96	12	3036	2928	28
6	0	30	50	3139	101	11	3109	2997	20
46	0	547	744	3158	64	13	2611	2534	197
8	0	59	80	3220	98	13	3161	3050	21
33	0	325	449	3423	94	10	3098	2994	124
10	0	89	115	3489	98	22	3400	3280	26
39	0	381	547	3504	96	28	3123	2999	166
50	0	592	817	3522	96	15	2930	2819	225
30	0	305	414	3629	106	15	3324	3203	109
20	0	179	255	3649	92	23	3470	3355	76
38	0	379	541	3718	110	13	3339	3216	162
48	0	570	785	3978	155	9	3408	3244	215
49	0	586	809	4120	160	26	3534	3348	223
27	0	281	382	4165	181	21	3884	3682	101
41	0	440	611	4199	182	25	3759	3552	171
31	0	314	426	4236	206	28	3922	3688	112
42	0	449	623	4369	297	27	3920	3596	174
0	0	0	0	4369	6	0	4369	4363	0
